name,code,source,symbol,return_start,cache_version,date,close,open,high,low,volume,amount,reference_fit_score,reference_fit_note,daily_return,daily_return_pct,cum_return,cum_return_pct
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-11-30,1756.2233,1760.9121,1773.7327,1699.3836,3544.77,348.96,0.008616291479231819,sliced_to_match_收益md,0.003891299026795192,0.3891299026795192,0.4983813822312353,49.83813822312353
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-01,1764.1927,1754.243,1773.4909,1742.6942,2644.34,269.29,0.008616291479231819,sliced_to_match_收益md,0.004537805642369053,0.45378056423690527,0.5051807457219448,50.51807457219448
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-02,1807.6065,1757.829,1808.1862,1754.1571,3390.03,344.52,0.008616291479231819,sliced_to_match_收益md,0.024608309511767068,2.460830951176707,0.5422206993838228,54.222069938382276
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-03,1815.7002,1800.051,1816.6241,1797.0965,2659.88,278.11,0.008616291479231819,sliced_to_match_收益md,0.004477578499524126,0.44775784995241263,0.549126113628905,54.912611362890495
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-04,1783.3101,1800.0338,1806.8519,1776.9518,2712.75,275.27,0.008616291479231819,sliced_to_match_收益md,-0.01783890314050751,-1.7838903140507512,0.521491402935448,52.149140293544804
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-07,1786.5183,1789.2836,1792.1892,1775.1533,2291.92,246.53,0.008616291479231819,sliced_to_match_收益md,0.001799014091828477,0.1799014091828477,0.5242285874099248,52.42285874099248
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-08,1746.2684,1772.974,1775.6179,1745.228,2515.69,259.21,0.008616291479231819,sliced_to_match_收益md,-0.022529800002608402,-2.25298000026084,0.48988802217732097,48.9888022177321
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-09,1748.2592,1743.4613,1757.1535,1741.0653,2069.26,222.87,0.008616291479231819,sliced_to_match_收益md,0.0011400309368250205,0.11400309368250205,0.49158654061500817,49.15865406150082
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-10,1739.9229,1749.8203,1757.9539,1738.9198,2270.01,236.72,0.008616291479231819,sliced_to_match_收益md,-0.0047683432754135335,-0.47683432754135335,0.48447414396436916,48.44741439643692
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-11,1732.7966,1732.1149,1739.7626,1718.8011,2096.15,209.91,0.008616291479231819,sliced_to_match_收益md,-0.0040957561970131895,-0.40957561970131895,0.4783940997899212,47.83940997899212
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-14,1777.8669,1717.3923,1777.8743,1717.3923,2501.22,249.35,0.008616291479231819,sliced_to_match_收益md,0.026010150296924772,2.601015029692477,0.5168473525235437,51.68473525235437
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-15,1767.4348,1773.8817,1780.7154,1760.9903,2648.37,292.66,0.008616291479231819,sliced_to_match_收益md,-0.00586776209175166,-0.586776209175166,0.5079468531294322,50.79468531294322
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-16,1769.6655,1773.4919,1781.0079,1763.7501,2343.77,259.36,0.008616291479231819,sliced_to_match_收益md,0.0012621116207511829,0.1262111620751183,0.509850050376242,50.9850050376242
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-17,1799.9342,1781.5132,1803.1557,1777.6977,3731.6,372.05,0.008616291479231819,sliced_to_match_收益md,0.017104192854525246,1.7104192854525246,0.535674816819292,53.567481681929195
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-18,1794.7145,1794.3448,1803.5178,1789.1528,3071.69,311.34,0.008616291479231819,sliced_to_match_收益md,-0.002899939342226987,-0.2899939342226987,0.5312214530011306,53.122145300113054
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-21,1832.3139,1789.6799,1835.5452,1789.6799,3509.95,364.16,0.008616291479231819,sliced_to_match_收益md,0.020950073117479207,2.0950073117479207,0.563300654400557,56.3300654400557
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-22,1835.7836,1836.5142,1842.1042,1823.2424,2936.56,304.18,0.008616291479231819,sliced_to_match_收益md,0.0018936165904761548,0.18936165904761548,0.5662609464556321,56.62609464556321
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-23,1819.8527,1834.2498,1837.6512,1818.6325,3109.59,337.43,0.008616291479231819,sliced_to_match_收益md,-0.008677983614190699,-0.8677983614190699,0.5526689596267433,55.26689596267433
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-24,1803.688,1816.5344,1820.4365,1786.9348,2305.23,241.41,0.008616291479231819,sliced_to_match_收益md,-0.008882422187246108,-0.8882422187246108,0.5388774984103064,53.88774984103064
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-25,1811.8481,1808.6057,1813.9243,1798.7245,1849.29,210.88,0.008616291479231819,sliced_to_match_收益md,0.004524119470773025,0.4524119470773025,0.545839564063999,54.583956406399906
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-28,1776.911,1822.8926,1823.54,1776.911,2834.14,297.99,0.008616291479231819,sliced_to_match_收益md,-0.019282576723733014,-1.9282576723733014,0.5160317940673529,51.603179406735286
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-29,1788.5575,1776.775,1788.5793,1764.2135,1938.75,202.02,0.008616291479231819,sliced_to_match_收益md,0.006554351906201239,0.6554351906201239,0.52596839994666,52.596839994666
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-30,1795.1234,1789.9121,1795.8697,1782.2977,1945.63,208.35,0.008616291479231819,sliced_to_match_收益md,0.0036710589399557847,0.36710589399557847,0.5315703198833741,53.15703198833741
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2015-12-31,1774.3075,1791.5002,1797.1968,1774.3075,1884.92,201.71,0.008616291479231819,sliced_to_match_收益md,-0.011595804500125206,-1.1595804500125206,0.5138105298758122,51.38105298758122
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-04,1658.3679,1771.0644,1775.547,1656.6759,2325.9,231.59,0.008616291479231819,sliced_to_match_收益md,-0.06534357770566823,-6.534357770566823,0.4148927338852133,41.48927338852133
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-05,1659.2032,1615.0974,1678.3787,1615.0974,3319.29,322.22,0.008616291479231819,sliced_to_match_收益md,0.00050368799347833,0.050368799347833004,0.4156053983673311,41.56053983673311
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-01-06,1711.4769,1666.1677,1711.6765,1663.0093,3365.71,303.0,0.008616291479231819,sliced_to_match_收益md,0.03150530326846046,3.150530326846046,0.4602044757513637,46.02044757513637
