name,code,source,symbol,return_start,cache_version,date,close,reference_fit_score,reference_fit_note,daily_return,daily_return_pct,cum_return,cum_return_pct
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-06-23,8.98613985001105,0.031721492496600945,sliced_to_match_收益md,,,0.0,0.0
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-06-24,9.055587261179827,0.031721492496600945,sliced_to_match_收益md,0.007728280699826007,0.7728280699826007,0.007728280699826007,0.7728280699826007
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-06-25,9.013457061579523,0.031721492496600945,sliced_to_match_收益md,-0.004652398390650125,-0.46523983906501254,0.003039927268485565,0.3039927268485565
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-06-26,9.138007802990336,0.031721492496600945,sliced_to_match_收益md,0.01381830972953968,1.381830972953968,0.01690024365457643,1.690024365457643
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-06-27,9.173835862481443,0.031721492496600945,sliced_to_match_收益md,0.003920773571607583,0.3920773571607583,0.02088727925485867,2.088727925485867
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-06-30,9.309427587885846,0.031721492496600945,sliced_to_match_收益md,0.014780265031657747,1.4780265031657747,0.03597626380969343,3.597626380969343
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-01,9.363353846826815,0.031721492496600945,sliced_to_match_收益md,0.005792650346315709,0.5792650346315709,0.041977312073025574,4.197731207302557
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-02,9.415526712067939,0.031721492496600945,sliced_to_match_收益md,0.005572027512215083,0.5572027512215083,0.047783238323000354,4.778323832300035
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-03,9.47464702680395,0.031721492496600945,sliced_to_match_收益md,0.0062790236323408966,0.6279023632340897,0.05436229403800108,5.436229403800108
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-04,9.395819633880441,0.031721492496600945,sliced_to_match_收益md,-0.008319823704303175,-0.8319823704303175,0.045590185631140256,4.559018563114026
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-07,9.354951742836136,0.031721492496600945,sliced_to_match_收益md,-0.004349582328819879,-0.43495823288198787,0.04104230503653161,4.104230503653161
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-08,9.451871611844666,0.031721492496600945,sliced_to_match_收益md,0.010360274608872233,1.0360274608872233,0.051827789196163376,5.182778919616338
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-09,9.29310209849216,0.031721492496600945,sliced_to_match_收益md,-0.016797679853537528,-1.6797679853537528,0.03415952273219203,3.4159522732192027
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-10,9.27222213932428,0.031721492496600945,sliced_to_match_收益md,-0.0022468233907887436,-0.22468233907887436,0.03183594892671038,3.183594892671038
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-11,9.332626429640325,0.031721492496600945,sliced_to_match_收益md,0.006514543052184463,0.6514543052184463,0.038557888638784954,3.8557888638784954
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-14,9.528147508282016,0.031721492496600945,sliced_to_match_收益md,0.020950273764384075,2.0950273764384075,0.060315960725928264,6.031596072592826
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-15,9.521068523598762,0.031721492496600945,sliced_to_match_收益md,-0.0007429549843871452,-0.07429549843871452,0.05952819369788176,5.952819369788176
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-16,9.41159118331999,0.031721492496600945,sliced_to_match_收益md,-0.011498430035181806,-1.1498430035181806,0.04734528289234419,4.734528289234419
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-17,9.366256614830014,0.031721492496600945,sliced_to_match_收益md,-0.004816886709903101,-0.4816886709903101,0.04230033931850041,4.230033931850041
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-18,9.399723786324715,0.031721492496600945,sliced_to_match_收益md,0.003573164058062517,0.3573164058062517,0.04602464942865958,4.602464942865958
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-21,9.382636578392622,0.031721492496600945,sliced_to_match_收益md,-0.0018178414941247834,-0.18178414941247834,0.04412314241705073,4.412314241705073
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-22,9.518089512199658,0.031721492496600945,sliced_to_match_收益md,0.014436553379779449,1.4436553379779449,0.05919668189761751,5.919668189761751
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-23,9.406668374137178,0.031721492496600945,sliced_to_match_收益md,-0.011706250284751807,-1.1706250284751807,0.04679746043854527,4.679746043854527
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-24,9.420051338582613,0.031721492496600945,sliced_to_match_收益md,0.001422710348993661,0.1422710348993661,0.04828675001881155,4.828675001881155
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-25,9.58359372939972,0.031721492496600945,sliced_to_match_收益md,0.017361093367641134,1.7361093367641134,0.06648615416194925,6.648615416194925
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-28,9.748170925020446,0.031721492496600945,sliced_to_match_收益md,0.017172805971088945,1.7172805971088945,0.0848007139582252,8.48007139582252
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-29,9.814789358711279,0.031721492496600945,sliced_to_match_收益md,0.0068339418956888665,0.6833941895688866,0.09221417900581752,9.221417900581752
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-30,9.797475260244465,0.031721492496600945,sliced_to_match_收益md,-0.0017640825323924636,-0.17640825323924636,0.09028742305100201,9.028742305100202
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-07-31,9.847399354118277,0.031721492496600945,sliced_to_match_收益md,0.005095608056944201,0.5095608056944201,0.09584310042828559,9.584310042828559
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-01,9.76857512948602,0.031721492496600945,sliced_to_match_收益md,-0.008004572760552442,-0.8004572760552442,0.08707134459675792,8.707134459675792
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-04,9.932321210769656,0.031721492496600945,sliced_to_match_收益md,0.016762534874648738,1.6762534874648738,0.10529341592179242,10.529341592179243
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-05,10.013083509820783,0.031721492496600945,sliced_to_match_收益md,0.008131261297062764,0.8131261297062764,0.11428084549657558,11.428084549657559
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-06,10.04745987870146,0.031721492496600945,sliced_to_match_收益md,0.0034331451292661797,0.34331451292661797,0.11810633335392673,11.810633335392673
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-07,9.898680498676779,0.031721492496600945,sliced_to_match_收益md,-0.014807661022868346,-1.4807661022868346,0.1015497937820995,10.15497937820995
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-08,9.933042559145354,0.031721492496600945,sliced_to_match_收益md,0.0034713778743711288,0.3471377874371129,0.10537368936375269,10.53736893637527
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-11,10.076303389029169,0.031721492496600945,sliced_to_match_收益md,0.014422653384477346,1.4422653384477346,0.121316110945767,12.1316110945767
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-12,10.05650667886016,0.031721492496600945,sliced_to_match_收益md,-0.0019646798438566204,-0.19646798438566204,0.1191130837840002,11.91130837840002
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-13,10.004295487515195,0.031721492496600945,sliced_to_match_收益md,-0.005191782098123432,-0.5191782098123432,0.11330289250983472,11.330289250983473
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-14,9.950580890870354,0.031721492496600945,sliced_to_match_收益md,-0.005369153351365341,-0.5369153351365341,0.10732539855343082,10.73253985534308
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-15,10.0175176867304,0.031721492496600945,sliced_to_match_收益md,0.006726923442375243,0.6726923442375243,0.1147742917352974,11.47742917352974
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-18,10.153981918664037,0.031721492496600945,sliced_to_match_收益md,0.013622559620174446,1.3622559620174446,0.12996037098749924,12.996037098749923
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-19,10.130915531924417,0.031721492496600945,sliced_to_match_收益md,-0.002271659229294287,-0.22716592292942872,0.12739348608200873,12.739348608200874
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-20,10.083974537567453,0.031721492496600945,sliced_to_match_收益md,-0.00463344050288883,-0.46334405028888304,0.12216977544090324,12.216977544090323
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-21,10.058011821610076,0.031721492496600945,sliced_to_match_收益md,-0.002574651082334012,-0.2574651082334012,0.11928057981400175,11.928057981400176
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-22,10.10674586440899,0.031721492496600945,sliced_to_match_收益md,0.004845295836122032,0.4845295836122032,0.12470382534682689,12.470382534682688
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-25,10.013738324080219,0.031721492496600945,sliced_to_match_收益md,-0.009202520927759639,-0.9202520927759639,0.11435371485654144,11.435371485654144
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-26,9.841464837997092,0.031721492496600945,sliced_to_match_收益md,-0.01720371358904571,-1.720371358904571,0.0951826927092605,9.51826927092605
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-27,9.877433835347379,0.031721492496600945,sliced_to_match_收益md,0.00365484182917708,0.365484182917708,0.09918541222516519,9.91854122251652
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-28,9.766297332482733,0.031721492496600945,sliced_to_match_收益md,-0.011251556296629661,-1.1251556296629661,0.08681786567907968,8.681786567907967
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-08-29,9.880359599012884,0.031721492496600945,sliced_to_match_收益md,0.011679172018527417,1.1679172018527417,0.09951099848515454,9.951099848515454
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-01,10.053925747926252,0.031721492496600945,sliced_to_match_收益md,0.01756678460677774,1.7566784606777741,0.11882587136832634,11.882587136832633
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-02,10.159089408565874,0.031721492496600945,sliced_to_match_收益md,0.010459959947616726,1.0459959947616726,0.1305287451711965,13.052874517119651
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-03,10.184922224581975,0.031721492496600945,sliced_to_match_收益md,0.0025428279028945067,0.25428279028945067,0.13340348520944212,13.340348520944211
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-04,10.27181762007364,0.031721492496600945,sliced_to_match_收益md,0.008531768193765776,0.8531768193765776,0.14307342101525533,14.307342101525533
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-05,10.330009625473226,0.031721492496600945,sliced_to_match_收益md,0.005665210146046817,0.5665210146046817,0.1495491721576674,14.954917215766738
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-09,10.332961655295227,0.031721492496600945,sliced_to_match_收益md,0.0002857722237472604,0.02857722237472604,0.14987768138090174,14.987768138090175
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-10,10.386991241412144,0.031721492496600945,sliced_to_match_收益md,0.005228857700176226,0.5228857700176226,0.15589022814945097,15.589022814945096
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-11,10.381862595500985,0.031721492496600945,sliced_to_match_收益md,-0.000493756641548937,-0.049375664154893695,0.15531949967240077,15.531949967240077
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-12,10.442038360035216,0.031721492496600945,sliced_to_match_收益md,0.005796239738359521,0.5796239738359521,0.16201600846690356,16.201600846690354
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-15,10.469313361787997,0.031721492496600945,sliced_to_match_收益md,0.002612038072678402,0.2612038072678402,0.1650512385220808,16.50512385220808
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-16,10.179927566729836,0.031721492496600945,sliced_to_match_收益md,-0.027641334733029543,-2.7641334733029543,0.1328476672569614,13.28476672569614
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-17,10.21870837146355,0.031721492496600945,sliced_to_match_收益md,0.0038095364116790265,0.38095364116790265,0.13716329169426245,13.716329169426245
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-18,10.281559093639768,0.031721492496600945,sliced_to_match_收益md,0.0061505544430384695,0.615055444303847,0.14415747643045274,14.415747643045274
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-19,10.333540941579367,0.031721492496600945,sliced_to_match_收益md,0.005055833212275651,0.5055833212275651,0.1499421457998633,14.99421457998633
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-22,10.165693251764484,0.031721492496600945,sliced_to_match_收益md,-0.016242998480753945,-1.6242998480753945,0.1312636372726812,13.12636372726812
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-23,10.272834539362135,0.031721492496600945,sliced_to_match_收益md,0.010539496416444916,1.0539496416444916,0.14318658632377113,14.318658632377112
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-24,10.382051568743641,0.031721492496600945,sliced_to_match_收益md,0.010631635208668389,1.0631635208668389,0.15534052908500828,15.53405290850083
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-25,10.354367244201875,0.031721492496600945,sliced_to_match_收益md,-0.0026665562541716703,-0.26665562541716703,0.15225974857147873,15.225974857147872
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-26,10.352804254585898,0.031721492496600945,sliced_to_match_收益md,-0.0001509497953002814,-0.01509497953002814,0.1520858151982991,15.208581519829911
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-29,10.432203881790441,0.031721492496600945,sliced_to_match_收益md,0.007669383603903457,0.7669383603903457,0.16092160325967075,16.092160325967075
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-09-30,10.502721357778372,0.031721492496600945,sliced_to_match_收益md,0.006759595267402663,0.6759595267402663,0.16876896343489034,16.876896343489033
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-08,10.624147448595497,0.031721492496600945,sliced_to_match_收益md,0.011561393155231858,1.1561393155231858,0.182281560928794,18.2281560928794
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-09,10.58994523353066,0.031721492496600945,sliced_to_match_收益md,-0.003219290322383328,-0.3219290322383328,0.17847545334136372,17.84754533413637
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-10,10.46610592681002,0.031721492496600945,sliced_to_match_收益md,-0.011694046002101222,-1.1694046002101222,0.16469430717764277,16.469430717764276
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-13,10.455323005248939,0.031721492496600945,sliced_to_match_收益md,-0.0010302706313586318,-0.10302706313586318,0.16349435683844704,16.349435683844703
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-14,10.425786150152069,0.031721492496600945,sliced_to_match_收益md,-0.0028250542888097474,-0.28250542888097474,0.16020742211565464,16.020742211565462
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-15,10.493528611816256,0.031721492496600945,sliced_to_match_收益md,0.00649758787381205,0.649758787381205,0.16774597179270012,16.77459717927001
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-16,10.325193720569386,0.031721492496600945,sliced_to_match_收益md,-0.016041781318184678,-1.6041781318184678,0.1490132462780105,14.90132462780105
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-17,10.292372062866258,0.031721492496600945,sliced_to_match_收益md,-0.003178793404887137,-0.3178793404887137,0.14536077054861396,14.536077054861396
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-20,10.404841700926797,0.031721492496600945,sliced_to_match_收益md,0.010927474966272888,1.0927474966272888,0.15787667169613506,15.787667169613506
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-21,10.30647719331094,0.031721492496600945,sliced_to_match_收益md,-0.009453724568158961,-0.9453724568158961,0.1469304245580232,14.693042455802319
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-22,10.209670871772712,0.031721492496600945,sliced_to_match_收益md,-0.009392765318595675,-0.9392765318595675,0.13615757624339242,13.615757624339242
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-23,10.109333745143061,0.031721492496600945,sliced_to_match_收益md,-0.009827655356360099,-0.9827655356360099,0.12499181115355484,12.499181115355483
红利质量指数（50）,931468,rising99,921468,2014-06-23,2026-05-03-total-return-only-v4,2014-10-24,10.098178804867397,0.031721492496600945,sliced_to_match_收益md,-0.0011034298161364253,-0.11034298161364253,0.12375046164621861,12.37504616462186
