date,close,volume,amount,daily_return,daily_return_pct,cum_return,cum_return_pct
2018-02-01,1253.98,955.25,94.04,,,0.0,0.0
2018-02-02,1269.33,1005.98,103.11,0.012241024577744453,1.2241024577744453,0.012241024577744453,1.2241024577744453
2018-02-05,1253.67,1074.98,108.68,-0.012337217272104017,-1.2337217272104017,-0.000247212874208369,-0.0247212874208369
2018-02-06,1198.58,1918.53,178.96,-0.04394298340073555,-4.394298340073554,-0.044179333003716126,-4.417933300371613
2018-02-07,1181.28,1519.74,156.15,-0.014433746600143516,-1.4433746600143516,-0.0579754063063207,-5.79754063063207
2018-02-08,1173.93,1037.14,97.09,-0.006222064201544031,-0.6222064201544031,-0.0638367438077162,-6.38367438077162
2018-02-09,1131.61,1884.16,164.33,-0.03604984965031999,-3.6049849650319987,-0.09758528844160197,-9.758528844160196
2018-02-12,1128.64,1021.22,96.61,-0.002624579139456018,-0.2624579139456018,-0.09995374726869632,-9.995374726869633
2018-02-13,1132.71,858.67,83.67,0.0036061100085058584,0.36061100085058584,-0.09670808146860377,-9.670808146860377
2018-02-14,1144.55,682.22,67.94,0.01045280786785674,1.045280786785674,-0.08726614459560733,-8.726614459560732
2018-02-15,1160.6,572.72,53.99,0.01402297846315137,1.402297846315137,-0.0744668973986824,-7.44668973986824
2018-02-16,1160.6,0.0,0.0,0.0,0.0,-0.0744668973986824,-7.44668973986824
2018-02-19,1160.6,0.0,0.0,0.0,0.0,-0.0744668973986824,-7.44668973986824
2018-02-20,1160.38,536.17,54.97,-0.00018955712562451765,-0.018955712562451765,-0.07464233879328186,-7.4642338793281855
2018-02-21,1180.71,628.38,61.3,0.01752012271841985,1.752012271841985,-0.05842995901051018,-5.842995901051018
2018-02-22,1171.14,834.94,79.47,-0.008105292578194367,-0.8105292578194367,-0.06606165967559241,-6.606165967559241
2018-02-23,1189.82,673.01,69.39,0.01595027067643473,1.595027067643473,-0.051165090352317866,-5.116509035231786
2018-02-26,1197.84,703.75,75.91,0.006740515372072986,0.6740515372072986,-0.044769454058278146,-4.476945405827815
2018-02-27,1190.3,879.45,90.37,-0.00629466372804377,-0.629466372804377,-0.05078230912773696,-5.078230912773696
2018-02-28,1175.88,935.82,90.75,-0.01211459295975792,-1.211459295975792,-0.06228169508285575,-6.228169508285575
2018-03-01,1174.26,698.02,77.43,-0.0013776916011839502,-0.13776916011839502,-0.06357358171581651,-6.357358171581651
2018-03-02,1162.48,1157.39,124.33,-0.010031849845860363,-1.0031849845860363,-0.0729676709357403,-7.29676709357403
2018-03-05,1143.05,854.17,89.6,-0.016714266051889082,-1.6714266051889082,-0.0884623359224227,-8.84623359224227
2018-03-06,1157.77,991.57,89.55,0.012877826866716235,1.2877826866716235,-0.0767237117019407,-7.6723711701940704
2018-03-07,1141.42,780.92,81.43,-0.01412197586740016,-1.412197586740016,-0.08976219716422873,-8.976219716422873
2018-03-08,1167.55,926.42,75.99,0.022892537365737375,2.2892537365737375,-0.06892454425110417,-6.892454425110417
2018-03-09,1176.52,765.18,68.34,0.007682754485889287,0.7682754485889287,-0.06177132011674791,-6.177132011674791
2018-03-12,1191.84,826.05,75.95,0.013021453098969848,1.3021453098969848,-0.04955421936553972,-4.955421936553972
2018-03-13,1187.61,670.47,65.97,-0.0035491341119613384,-0.35491341119613384,-0.05292747890715921,-5.292747890715921
2018-03-14,1186.31,773.51,71.62,-0.0010946354442956663,-0.10946354442956663,-0.05396417805706588,-5.396417805706588
2018-03-15,1181.02,579.69,57.22,-0.004459205435341507,-0.44592054353415067,-0.05818274613630159,-5.818274613630159
2018-03-16,1179.75,1020.1,92.59,-0.001075341653824613,-0.1075341653824613,-0.059195521459671885,-5.919552145967188
2018-03-19,1176.72,580.02,58.71,-0.0025683407501588817,-0.2568340750158882,-0.06161182793983899,-6.161182793983899
2018-03-20,1180.26,680.04,67.41,0.003008362227207906,0.3008362227207906,-0.05878881640855449,-5.8788816408554485
2018-03-21,1182.35,965.96,95.6,0.0017707962652295794,0.17707962652295794,-0.05712212315985843,-5.712212315985843
2018-03-22,1177.27,750.07,72.48,-0.004296528100816155,-0.4296528100816155,-0.06117322445333995,-6.117322445333995
2018-03-23,1152.82,1263.84,108.29,-0.020768387880435335,-2.0768387880435335,-0.08067114308043144,-8.067114308043145
2018-03-26,1163.19,1207.49,109.88,0.008995333182977516,0.8995333182977516,-0.0724014737077141,-7.24014737077141
2018-03-27,1174.75,1078.15,103.53,0.009938187226506301,0.9938187226506301,-0.06318282588238999,-6.318282588238999
2018-03-28,1155.22,1105.8,100.63,-0.016624813790168114,-1.6624813790168114,-0.07875723695752679,-7.875723695752679
2018-03-29,1160.52,1277.8,113.33,0.004587870708609554,0.4587870708609554,-0.0745306942694457,-7.45306942694457
2018-03-30,1160.52,0.0,0.0,0.0,0.0,-0.0745306942694457,-7.45306942694457
2018-04-02,1160.52,0.0,0.0,0.0,0.0,-0.0745306942694457,-7.45306942694457
2018-04-03,1172.05,1045.31,95.49,0.0099352014614138,0.9935201461413801,-0.06533597027065785,-6.533597027065785
2018-04-04,1155.85,822.07,83.36,-0.013821935924235307,-1.3821935924235307,-0.07825483660026433,-7.825483660026434
2018-04-05,1155.85,0.0,0.0,0.0,0.0,-0.07825483660026433,-7.825483660026434
2018-04-06,1170.92,701.57,71.6,0.013038023965047607,1.3038023965047607,-0.06623710107019187,-6.623710107019187
2018-04-09,1182.04,864.25,90.36,0.009496805930379493,0.9496805930379493,-0.05736933603406691,-5.7369336034066905
2018-04-10,1191.95,1079.27,107.14,0.008383811038543687,0.8383811038543687,-0.0494664986682396,-4.94664986682396
2018-04-11,1190.47,1352.18,120.03,-0.0012416628214271253,-0.12416628214271253,-0.050646740777364196,-5.06467407773642
2018-04-12,1188.23,932.47,84.73,-0.0018816097843709079,-0.1881609784370908,-0.052433053158741916,-5.243305315874192
2018-04-13,1188.45,827.26,71.18,0.00018514933977420434,0.018514933977420434,-0.05225761176414245,-5.225761176414245
2018-04-16,1169.1,751.42,74.73,-0.016281711472927007,-1.6281711472927007,-0.06768847988006144,-6.768847988006144
2018-04-17,1163.08,916.97,86.84,-0.005149260114618026,-0.5149260114618026,-0.07248919440501389,-7.248919440501389
2018-04-18,1170.65,917.4,86.93,0.006508580665130603,0.6508580665130603,-0.0664524155090187,-6.64524155090187
2018-04-19,1197.46,1167.83,95.68,0.022901806688591764,2.2901806688591764,-0.04507248919440443,-4.507248919440443
2018-04-20,1179.5,793.49,77.85,-0.014998413308168979,-1.4998413308168979,-0.059394886680807724,-5.939488668080772
2018-04-23,1173.44,663.05,58.48,-0.005137770241627759,-0.5137770241627759,-0.06422749964114194,-6.422749964114194
2018-04-24,1198.1,811.77,76.26,0.021015134987728334,2.1015134987728334,-0.04456211422829648,-4.456211422829648
2018-04-25,1189.98,900.56,75.05,-0.006777397546114616,-0.6777397546114616,-0.0510374966107906,-5.1037496610790605
2018-04-26,1181.19,721.85,69.7,-0.007386678767710375,-0.7386678767710375,-0.05804717778592894,-5.804717778592893
2018-04-27,1207.74,800.09,79.22,0.022477332181952026,2.2477332181952026,-0.03687459130129611,-3.687459130129611
2018-04-30,1224.39,931.59,93.41,0.013786079785384375,1.3786079785384375,-0.023596867573644875,-2.3596867573644875
2018-05-01,1224.39,0.0,0.0,0.0,0.0,-0.023596867573644875,-2.3596867573644875
2018-05-02,1215.95,863.46,81.52,-0.006893228464786572,-0.6893228464786572,-0.030327437439192972,-3.0327437439192972
2018-05-03,1205.4,793.47,76.18,-0.008676343599654524,-0.8676343599654524,-0.03874064977112801,-3.874064977112801
2018-05-04,1194.7,674.51,66.26,-0.008876721420275513,-0.8876721420275513,-0.04727348123574471,-4.727348123574471
2018-05-07,1203.1,676.25,59.78,0.007031053821042743,0.7031053821042743,-0.04057480980557859,-4.057480980557859
2018-05-08,1215.16,799.3,73.62,0.010024104396974653,1.0024104396974653,-0.03095743153798247,-3.095743153798247
2018-05-09,1220.05,851.58,74.25,0.004024161427301554,0.40241614273015536,-0.027057847812564373,-2.7057847812564373
2018-05-10,1230.77,935.59,81.16,0.008786525142412183,0.8786525142412183,-0.018509067130256796,-1.8509067130256796
2018-05-11,1237.79,683.15,63.58,0.005703746435158363,0.5703746435158363,-0.012910891720760764,-1.2910891720760764
2018-05-14,1254.54,718.82,75.01,0.013532182357265832,1.3532182357265832,0.0004465780953448739,0.04465780953448739
2018-05-15,1254.28,832.07,69.57,-0.00020724727788667963,-0.020724727788667963,0.00023923826536353943,0.023923826536353943
2018-05-16,1255.42,668.77,65.64,0.0009088879675989148,0.09088879675989148,0.0011483436737431685,0.11483436737431685
2018-05-17,1246.09,642.62,62.52,-0.007431775820044395,-0.7431775820044395,-0.00629196637904883,-0.629196637904883
2018-05-18,1266.95,1028.65,91.58,0.016740363858148477,1.6740363858148477,0.010343067672531125,1.0343067672531125
2018-05-21,1266.48,797.45,77.34,-0.00037096965152538797,-0.0370969651525388,0.009968261056795491,0.9968261056795491
2018-05-22,1266.48,0.0,0.0,0.0,0.0,0.009968261056795491,0.9968261056795491
2018-05-23,1246.04,1402.89,118.59,-0.016139220516707797,-1.6139220516707797,-0.006331839423276087,-0.6331839423276087
2018-05-24,1257.08,886.09,75.96,0.008860068697634116,0.8860068697634116,0.0024721287420854665,0.24721287420854665
2018-05-25,1249.13,1090.71,91.31,-0.006324179845355715,-0.6324179845355715,-0.003867685290036116,-0.3867685290036116
2018-05-28,1258.99,1229.38,96.1,0.007893493871734547,0.7893493871734547,0.003995279031563825,0.39952790315638254
2018-05-29,1253.06,905.63,77.72,-0.004710124782563829,-0.4710124782563829,-0.0007336640137798334,-0.07336640137798334
2018-05-30,1232.73,974.68,85.27,-0.016224282955325298,-1.6224282955325298,-0.016946043796551402,-1.6946043796551402
2018-05-31,1264.84,2667.94,198.94,0.026047877475197323,2.6047877475197323,0.008660425206143962,0.8660425206143962
2018-06-01,1264.74,1259.55,133.49,-7.906138325786127e-05,-0.007906138325786127,0.008580679117689671,0.8580679117689671
2018-06-04,1282.52,832.78,78.67,0.014058225406012204,1.4058225406012204,0.02275953364487493,2.275953364487493
2018-06-05,1272.83,784.78,74.31,-0.007555437731965209,-0.7555437731965209,0.015032137673647306,1.5032137673647306
2018-06-06,1281.72,719.06,68.94,0.006984436256216586,0.6984436256216586,0.022121564937240157,2.2121564937240157
2018-06-07,1289.39,712.42,71.11,0.005984146303404936,0.5984146303404936,0.028238089921689857,2.8238089921689857
2018-06-08,1268.61,843.01,78.99,-0.016116147945928083,-1.6116147945928083,0.011666852740873423,1.1666852740873423
2018-06-11,1272.25,628.83,55.96,0.002869282127683226,0.2869282127683226,0.014569610360612328,1.4569610360612328
