date,close,daily_return,daily_return_pct,cum_return,cum_return_pct
2017-03-13,11.0052,,,0.0,0.0
2017-03-14,11.034,0.0026169447170429905,0.26169447170429905,0.0026169447170429905,0.26169447170429905
2017-03-15,11.066,0.0029001268805510794,0.29001268805510794,0.0055246610693129306,0.552466106931293
2017-03-16,11.098,0.0028917404662931467,0.2891740466293147,0.00843237742158287,0.8432377421582871
2017-03-17,10.9794,-0.01068661020003614,-1.068661020003614,-0.0023443463090173644,-0.23443463090173644
2017-03-20,11.0159,0.003324407526823059,0.3324407526823059,0.0009722676552905707,0.09722676552905707
2017-03-21,11.1082,0.008378797919371017,0.8378797919371017,0.0093592120088688,0.93592120088688
2017-03-22,11.0488,-0.005347401019067055,-0.5347401019067055,0.003961763529967799,0.3961763529967799
2017-03-23,11.056799999999999,0.0007240605314604576,0.07240605314604576,0.004688692618035395,0.4688692618035395
2017-03-24,11.161200000000001,0.009442153245061924,0.9442153245061924,0.014175117217315902,1.4175117217315902
2017-03-27,11.1592,-0.0001791922015554892,-0.01791922015554892,0.013993384945298892,1.3993384945298892
2017-03-28,11.1292,-0.0026883647573302527,-0.26883647573302527,0.011267400865045962,1.1267400865045962
2017-03-29,11.1288,-3.5941487258828175e-05,-0.0035941487258828175,0.011231054410642427,1.1231054410642427
2017-03-30,11.0957,-0.002974264970167395,-0.2974264970167395,0.008223385308763431,0.8223385308763431
2017-03-31,11.1827,0.007840875294032879,0.7840875294032879,0.01612873914149704,1.612873914149704
2017-04-05,11.3304,0.013207901490695395,1.3207901490695395,0.029549667429942472,2.954966742994247
2017-04-06,11.4148,0.0074489867965827905,0.744898679658279,0.03721876930905421,3.721876930905421
2017-04-07,11.4587,0.0038458842905702006,0.38458842905702006,0.04120779267982444,4.120779267982444
2017-04-10,11.5148,0.0048958433330132944,0.48958433330132944,0.046305382909897386,4.630538290989739
2017-04-11,11.575299999999999,0.005254107756973658,0.5254107756973658,0.051802784138407665,5.1802784138407665
2017-04-12,11.553,-0.001926515943431073,-0.1926515943431073,0.0497764693054199,4.97764693054199
