name,code,source,symbol,cache_version,rows,start_date,end_date,last_close,cum_return_pct,annualized_return_pct,max_drawdown_pct,max_drawdown_peak_date,max_drawdown_trough_date,reference_fit_score,reference_fit_note,reference_base_date,reference_publish_date,reference_weighting,reference_total_return_annualized_pct,reference_max_drawdown_pct,reference_max_drawdown_dates,annualized_gap_pp,max_drawdown_gap_pp,strict_total_return_only
上证红利指数（50）,000015,csindex,H00015,2026-05-03-per-index-total-return-skill-v2,4711,2006-08-17,2025-12-31,6915.27,486.27334616330336,9.558961151171097,73.83583461379247,2007-10-15,2008-11-04,0.013121541932669345,sliced_to_match_reference,2004-12-31,2005-01-04,股息率加权,9.57,73.84,2007-10-15、2008-11-04,-0.01103884882890327,-0.004165386207532151,True
