name,code,source,symbol,cache_version,rows,start_date,end_date,last_close,cum_return_pct,annualized_return_pct,max_drawdown_pct,max_drawdown_peak_date,max_drawdown_trough_date,reference_fit_score,reference_fit_note,reference_base_date,reference_publish_date,reference_weighting,reference_total_return_annualized_pct,reference_max_drawdown_pct,reference_max_drawdown_dates,annualized_gap_pp,max_drawdown_gap_pp,strict_total_return_only
红利质量指数（50）,931468,rising99,921468,2026-05-03-per-index-total-return-skill-v2,2894,2014-06-23,2026-04-30,56.50191661180072,528.7673857171444,16.780643783330174,39.02215541833286,2015-06-12,2015-09-15,0.031721492496600945,sliced_to_match_reference,2004-12-31,2020-05-21,因子加权,16.75,39.02,2015-06-12、2015-09-15,0.03064378333017359,0.0021554183328547083,True
