name,code,source,symbol,cache_version,rows,start_date,end_date,last_close,cum_return_pct,annualized_return_pct,max_drawdown_pct,max_drawdown_peak_date,max_drawdown_trough_date,reference_fit_score,reference_fit_note,reference_base_date,reference_publish_date,reference_weighting,reference_total_return_annualized_pct,reference_max_drawdown_pct,reference_max_drawdown_dates,annualized_gap_pp,max_drawdown_gap_pp,strict_total_return_only
中证红利指数（100）,000922,rising99,H00922,2026-05-03-per-index-total-return-skill-v2,5203,2005-01-04,2026-04-30,12.560321021236712,1156.0321021236978,12.60439935319817,71.59697131751601,2007-10-16,2008-11-04,0.17591369444016358,full_history_matches_reference,2004-12-31,2008-05-26,股息率加权,12.43,71.6,2007-10-16、2008-11-04,0.17439935319817046,-0.0030286824839862447,True
