date,price_close,price_open,price_high,price_low,price_daily_return,price_cum_return,price_cum_return_pct,mdd_shape,fit_close,fit_daily_return,fit_cum_return,fit_cum_return_pct
2019-11-12,3787.7,3766.54,3790.1,3746.15,0.011977439772153486,0.08180436868802254,8.180436868802254,0.008087187653885159,1093.1813967028816,0.012151056163894669,0.09318139670288117,9.318139670288117
2019-11-13,3724.66,3763.93,3763.93,3707.76,-0.01664334556591074,0.06379952474523587,6.379952474523587,0.008260810104448454,1075.171957980515,-0.016474336991723848,0.07517195798051457,7.517195798051457
2019-11-14,3686.45,3719.36,3725.4,3677.34,-0.010258654481214435,0.05288637298359444,5.288637298359444,0.008436179441083196,1064.3253634723606,-0.010088241632089656,0.06432536347236018,6.4325363472360175
2019-11-15,3680.08,3703.05,3704.8,3673.42,-0.0017279496534605698,0.05106703834026405,5.106703834026405,0.008613310391515899,1062.669533120721,-0.0015557557946729306,0.06266953312072077,6.266953312072077
2019-11-18,3727.85,3691.39,3727.85,3685.78,0.012980696071824616,0.06471062011607187,6.471062011607187,0.008792217770049439,1076.6497441300637,0.01315574651725182,0.07664974413006331,7.664974413006331
2019-11-19,3777.58,3717.77,3777.58,3716.1,0.013340129028796666,0.0789139971667503,7.891399716675029,0.008972916477624835,1091.2012724856993,0.013515563845132528,0.09120127248569876,9.120127248569876
2019-11-20,3769.54,3767.25,3773.25,3747.65,-0.002128346719328267,0.07661769410044306,7.661769410044306,0.009155421501876872,1089.0676794901026,-0.0019552698932768786,0.08906767949010197,8.906767949010197
2019-11-21,3732.31,3746.86,3746.86,3699.54,-0.009876536659645496,0.06598443997623704,6.598443997623704,0.009339747917183472,1078.498840091625,-0.009704483566554734,0.07849884009162444,7.849884009162444
2019-11-22,3733.87,3745.05,3751.24,3718.91,0.00041797171188884263,0.06642999131746086,6.642999131746086,0.009525910884708881,1079.1374622393002,0.0005921398558212942,0.07913746223929974,7.913746223929974
2019-11-25,3773.74,3751.81,3793.15,3749.89,0.010677929333372527,0.07781725540373774,7.781725540373774,0.00971392565244031,1090.8506532949343,0.010854215950698354,0.09085065329493358,9.085065329493357
2019-11-26,3758.34,3790.52,3793.67,3755.72,-0.004080832277793323,0.07341886395832353,7.341886395832353,0.009903807555218278,1086.5889290642704,-0.003906789822961887,0.08658892906426963,8.658892906426964
2019-11-27,3766.4,3770.68,3772.37,3760.64,0.002144563823390122,0.0757208792213131,7.57208792213131,0.010095572014760289,1089.1098470321306,0.002320029130087997,0.08910984703212987,8.910984703212987
2019-11-28,3751.46,3757.56,3759.41,3745.62,-0.003966652506372181,0.07145386829959288,7.145386829959288,0.010289234539678066,1084.9800278975774,-0.003791921582388613,0.08498002789757675,8.498002789757674
2019-11-29,3691.0,3738.81,3738.81,3682.84,-0.016116392018040937,0.05418589772883031,5.418589772883031,0.01048481072548791,1067.681694148277,-0.015943458224590756,0.06768169414827652,6.768169414827652
2019-12-02,3698.34,3697.8,3713.55,3692.98,0.001988620969926913,0.056282273911255176,5.628227391125518,0.010682316254614448,1069.9933106636686,0.0021650802182531237,0.06999331066366787,6.999331066366787
2019-12-03,3703.74,3693.48,3708.94,3660.36,0.0014601145378736469,0.057824567015491324,5.782456701549132,0.010881766896387481,1071.7447041057706,0.001636826534004765,0.07174470410576972,7.174470410576972
2019-12-04,3658.31,3687.17,3694.14,3657.12,-0.01226597979339794,0.044849312251519446,4.484931225151945,0.011083178507031865,1058.785868104308,-0.012091345963099465,0.05878586810430719,5.878586810430719
2019-12-05,3687.54,3680.76,3692.39,3677.16,0.007990028182412123,0.0531976877027831,5.31976877027831,0.011286567029650554,1067.4346632691088,0.008168597093466845,0.06743466326910785,6.743466326910785
2019-12-06,3708.58,3700.75,3722.5,3698.7,0.0057057008195164904,0.05920691861262184,5.920691861262184,0.011491948494200366,1073.7156846056928,0.00588422088275431,0.07371568460569167,7.371568460569167
2019-12-09,3738.92,3715.36,3755.36,3715.36,0.008181028857406458,0.06787232097975626,6.787232097975626,0.011699339017460769,1082.692321273143,0.008360347898565657,0.08269232127314186,8.269232127314186
2019-12-10,3737.32,3734.32,3745.58,3723.69,-0.0004279310603061415,0.06741534524516779,6.741534524516779,0.011908754802995304,1082.4218822184955,-0.0002497838484063486,0.08242188221849434,8.242188221849434
2019-12-11,3780.56,3735.59,3782.6,3732.65,0.01156978797641095,0.07976511447242185,7.976511447242185,0.01212021214110584,1095.1408157053258,0.011750440097129333,0.09514081570532484,9.514081570532484
2019-12-12,3800.86,3791.32,3816.06,3791.32,0.005369574877795991,0.08556299410501356,8.556299410501357,0.012333727408779332,1101.2182854661196,0.005549487037317169,0.10121828546611855,10.121828546611855
2019-12-13,3882.41,3843.2,3882.74,3843.2,0.02145567055876829,0.1088544760773209,10.88544760773209,0.012549317069627138,1125.0473690168865,0.021638837517741205,0.1250473690168854,12.50473690168854
2019-12-16,3882.22,3874.39,3896.92,3863.0,-4.8938674689136263e-05,0.10880021020883857,10.880021020883856,0.01276699767381685,1125.1944613984792,0.00013074327858864088,0.12519446139847812,12.519446139847812
2019-12-17,3920.56,3895.7,3924.7,3890.94,0.00987579271653849,0.11975049124891535,11.975049124891534,0.012986785857996435,1136.5112576192953,0.01005763591010811,0.13651125761929417,13.651125761929418
2019-12-18,3932.54,3922.31,3932.54,3906.16,0.003055685922419338,0.12317209706164678,12.317209706164679,0.013208698345210705,1140.1897801244925,0.0032366793382256898,0.14018978012449135,14.018978012449136
2019-12-19,3905.1,3935.73,3936.88,3892.97,-0.00697767854872422,0.11533496321345416,11.533496321345416,0.01343275194481005,1132.4386353314853,-0.006798118109917484,0.13243863533148414,13.243863533148414
2019-12-20,3890.48,3906.97,3917.02,3885.17,-0.0037438221812501338,0.11115934743865186,11.115934743865186,0.01365896355235125,1128.403422055465,-0.003563295308128711,0.12840342205546373,12.840342205546374
2019-12-23,3900.9,3897.08,3900.9,3887.05,0.002678332750714496,0.11413540191015925,11.413540191015926,0.013887350149490359,1131.6311190713852,0.0028604105170479954,0.13163111907138414,13.163111907138415
2019-12-24,3894.55,3897.33,3901.79,3892.71,-0.0016278294752493094,0.11232177946351118,11.232177946351118,0.014117928803867651,1129.9946162242406,-0.0014461451435583417,0.12999461622423958,12.999461622423958
2019-12-27,3936.41,3914.25,3940.97,3908.79,0.010748353468308158,0.1242774071196826,12.42774071196826,0.014350716668984402,1142.3484930498585,0.010932686446681439,0.1423484930498573,14.23484930498573
2019-12-30,3959.67,3936.16,3972.29,3932.52,0.0059089373312231075,0.13092069186126287,13.092069186126288,0.014585730984071515,1149.3085771951908,0.006092785334491202,0.14930857719518964,14.930857719518965
2019-12-31,3953.29,3953.92,3957.59,3941.44,-0.0016112453815596561,0.1290985011195911,12.90985011195911,0.014822989073949897,1147.6669345604296,-0.0014283741262659522,0.14766693456042845,14.766693456042844
2020-01-02,4001.77,3963.06,4003.42,3963.06,0.012263203559566893,0.14294486587762245,14.294486587762245,0.015062508348882583,1161.9542660561847,0.012449022504275042,0.16195426605618368,16.19542660561837
2020-01-03,4001.23,4025.43,4042.32,3998.21,-0.00013494028892213628,0.14279063656719893,14.279063656719892,0.015304306304418284,1162.011210229111,4.9007241153864456e-05,0.16201121022911003,16.201121022911003
2020-01-06,3961.2,3990.14,3990.87,3941.95,-0.010004423639730864,0.13135767490746297,13.135767490746296,0.01554840052122669,1150.5980659900922,-0.009821888238727428,0.1505980659900914,15.05980659900914
2020-01-07,3956.3,3975.05,3987.73,3950.04,-0.0012369988892253492,0.12995818672028592,12.99581867202859,0.01579480866492499,1149.3871344038064,-0.0010524366606194935,0.14938713440380558,14.938713440380557
2020-01-08,3919.39,3929.01,3942.76,3899.41,-0.009329423956727312,0.1194163277429976,11.941632774299759,0.01604354848589587,1138.8749005365416,-0.009145947046568903,0.13887490053654084,13.887490053654084
2020-01-09,3968.55,3950.97,3968.55,3944.79,0.012542768134837345,0.133456907188229,13.345690718822901,0.01629463781909679,1153.3735959907335,0.012730718226700244,0.15337359599073275,15.337359599073274
2020-01-10,3975.66,3972.52,3982.34,3956.18,0.0017915863476583027,0.13548759310880643,13.548759310880643,0.01654809458386046,1155.6549249452619,0.0019779618351405404,0.15565492494526123,15.565492494526122
2020-01-13,3993.48,3983.48,3997.8,3968.84,0.004482274641191664,0.1405771603527859,14.057716035278588,0.01680393678368637,1161.0513435649239,0.0046695761019817095,0.161051343564923,16.1051343564923
2020-01-14,4000.89,4015.3,4015.3,3987.46,0.0018555245049429736,0.14269352922359868,14.269352922359868,0.01706218250602352,1163.423097061198,0.0020427636636566326,0.16342309706119718,16.342309706119718
2020-01-15,4003.44,4006.04,4008.71,3984.78,0.0006373581878031942,0.14342183430059907,14.342183430059908,0.01732284992204395,1164.3826882985563,0.0008247998855981375,0.1643826882985555,16.438268829855552
2020-01-16,4007.34,4010.12,4010.4,3984.9,0.0009741622204904044,0.1445357126536586,14.453571265365861,0.017585957286407314,1165.735818123013,0.0011621006032249692,0.16573581812301197,16.573581812301196
2020-01-17,4037.42,4026.98,4042.71,4009.25,0.007506226075152167,0.15312685646392232,15.312685646392232,0.01785152293701619,1174.7071234948003,0.0076958305924170745,0.17470712349479944,17.470712349479946
2020-01-20,4003.29,4038.93,4045.0,4001.11,-0.008453418272064805,0.1433789928254816,14.337899282548161,0.018119565294762136,1164.996546555722,-0.008266381249301458,0.16499654655572127,16.499654655572126
2020-01-21,3888.72,3987.91,3989.74,3885.25,-0.028618960904655988,0.11065667413060432,11.065667413060432,0.018390102863262432,1131.8695232439723,-0.02843529743473394,0.1318695232439715,13.18695232439715
2020-01-22,3949.26,3906.43,3952.82,3872.2,0.015568104671974448,0.12794749348809664,12.794749348809663,0.018663154228587407,1149.7084389146578,0.01576057602430936,0.1497084389146568,14.97084389146568
2020-01-23,3852.46,3926.57,3926.57,3831.9,-0.024510921033307542,0.10030046154549277,10.030046154549277,0.018938738058978295,1121.741083362681,-0.02432560691507013,0.12174108336267997,12.174108336267997
2020-01-24,3865.61,3845.91,3867.89,3823.17,0.0034134033838120192,0.10405623086414217,10.405623086414217,0.019216873104555443,1125.7843730417621,0.003604476771913001,0.12578437304176138,12.578437304176138
2020-01-29,3697.4,3747.75,3749.95,3692.03,-0.04351447766329253,0.05601380066718553,5.601380066718553,0.019497578197016998,1077.0019926354298,-0.043331904025747825,0.07700199263542906,7.700199263542906
2020-01-30,3598.87,3683.82,3712.4,3588.79,-0.02664845567155305,0.027872663711557832,2.7872663711557832,0.019780872249327824,1048.5021340562785,-0.02646221527354098,0.04850213405627768,4.850213405627768
2020-01-31,3569.8,3623.43,3643.81,3569.3,-0.008077535448626882,0.019569985833753245,1.9569985833753245,0.02006677425539853,1040.2323015826087,-0.007887282443266752,0.04023230158260782,4.023230158260782
2020-02-03,3564.1,3544.9,3579.53,3531.72,-0.0015967281080173645,0.01794200977928173,1.7942009779281731,0.02035530328975486,1038.7710181695204,-0.0014047664265617321,0.038771018169519555,3.8771018169519555
2020-02-04,3615.45,3572.37,3624.24,3572.37,0.014407564321988753,0.032608074761231176,3.2608074761231176,0.02064647850719689,1053.940274121359,0.014603079684076148,0.053940274121357934,5.394027412135793
2020-02-05,3640.78,3637.42,3654.87,3616.01,0.007006043507723936,0.039842571859435516,3.9842571859435516,0.02094031914244839,1061.5292857657569,0.007200608830253419,0.06152928576575589,6.152928576575589
2020-02-06,3731.08,3670.62,3740.59,3666.37,0.02480237751251102,0.06563313988027364,6.563313988027364,0.02123684450979598,1088.0684411731427,0.025000869748253107,0.08806844117314161,8.80684411731416
2020-02-07,3704.35,3724.23,3727.37,3681.42,-0.007164145502106645,0.05799878901430455,5.799878901430455,0.021536074002718234,1080.4831154734006,-0.006971368171990733,0.08048311547339959,8.04831154733996
2020-02-10,3688.65,3676.91,3692.78,3656.59,-0.004238260423556017,0.05351471461865498,5.351471461865498,0.0218380270935044,1076.1131733695297,-0.004044433495803634,0.07611317336952861,7.611317336952861
2020-02-11,3728.4,3705.9,3746.17,3704.43,0.010776300272457462,0.0648677055248379,6.486770552483789,0.02214272333286296,1087.9219465442466,0.01097354206504253,0.08792194654424557,8.792194654424556
2020-02-12,3763.36,3735.63,3779.57,3735.63,0.009376676322283117,0.07485262532559656,7.485262532559656,0.022450182349519687,1098.3378636584239,0.009574140081706428,0.0983378636584229,9.83378636584229
2020-02-13,3763.6,3768.14,3784.83,3759.02,6.377279877556319e-05,0.07492117168578494,7.492117168578494,0.02276042384980531,1098.623331224185,0.00025990869950542894,0.09862333122418399,9.862333122418399
2020-02-14,3791.4,3768.14,3801.81,3760.84,0.007386544797534311,0.08286112507426013,8.286112507426013,0.023073467617232665,1106.955969561416,0.007584618040057389,0.10695596956141484,10.695596956141484
2020-02-17,3793.67,3788.53,3807.49,3773.85,0.0005987234267026409,0.08350945939770771,8.35094593977077,0.02338933351206314,1107.8370659631,0.0007959633679315292,0.10783706596309894,10.783706596309894
2020-02-18,3773.6,3779.39,3795.57,3765.87,-0.005290391626050828,0.07777727002696322,7.777727002696322,0.023708041470862598,1102.193953704833,-0.005093810661914722,0.10219395370483175,10.219395370483175
2020-02-19,3798.79,3778.6,3806.06,3773.96,0.006675323298706903,0.08497178174839082,8.497178174839082,0.024029611506046402,1109.7712952225895,0.00687478051597612,0.10977129522258844,10.977129522258844
2020-02-20,3792.56,3815.11,3819.24,3776.78,-0.0016399958934292247,0.08319243248183694,8.319243248183694,0.024354063705413792,1108.1713652664312,-0.001441675382167329,0.10817136526643001,10.817136526643
2020-02-21,3759.69,3790.58,3790.58,3756.58,-0.008666969013014891,0.07380443723438468,7.380443723438468,0.024681418231671186,1098.7856706712641,-0.008469533584194777,0.09878567067126309,9.878567067126308
2020-02-24,3697.09,3741.15,3741.15,3689.89,-0.016650308935045155,0.05592526161860989,5.592526161860989,0.025011695321944725,1080.706302601944,-0.016453953261217236,0.080706302601943,8.0706302601943
2020-02-25,3681.91,3677.0,3687.91,3661.15,-0.004105931962705922,0.051589704336701514,5.158970433670151,0.025344915287281663,1076.4844682035766,-0.003906551102924705,0.07648446820357568,7.648446820357568
2020-02-26,3675.0,3647.23,3698.83,3636.87,-0.001876743320722074,0.04961614038294759,4.961614038294759,0.025681098512140673,1074.6798592494843,-0.0016763910742751964,0.07467985924948328,7.467985924948328
2020-02-27,3704.96,3673.47,3717.35,3663.52,0.008152380952380911,0.058173011013117115,5.8173011013117115,0.02602026545387109,1083.6591107806314,0.008355280369186424,0.0836591107806306,8.36591107806306
2020-02-28,3609.57,3651.03,3651.03,3599.64,-0.025746566764553447,0.030928688936619375,3.0928688936619375,0.026362436642180794,1055.9716528190331,-0.025549970176186876,0.05597165281903238,5.597165281903238
2020-03-02,3663.47,3612.27,3676.82,3611.42,0.014932526589039652,0.04632305899556921,4.632305899556921,0.02670763267859294,1071.9568217438714,0.01513787693274149,0.07195682174387041,7.195682174387041
2020-03-03,3653.13,3682.05,3704.02,3648.62,-0.002822460672531668,0.04336985331079113,4.336985331079113,0.027055874235891172,1069.148119589559,-0.002620163515302032,0.06914811958955802,6.914811958955802
