Trade Date,Index Value
2026-04-30,27186.985067552261
2026-04-29,27029.011639027449
2026-04-28,27305.678526218639
2026-04-27,27303.666592306428
2026-04-24,26782.624715396149
2026-04-23,26937.27485365784
2026-04-22,26479.470730440029
2026-04-21,26590.34337101486
2026-04-20,26672.433177394669
2026-04-17,26333.000284539779
2026-04-16,26204.580630737331
2026-04-15,25841.995888527272
2026-04-14,25383.716027293191
2026-04-13,25116.33760167073
2026-04-10,25082.086461581279
2026-04-09,24903.16585996918
2026-04-08,24202.371827522031
2026-04-07,24192.166266331162
2026-04-06,24045.53243852279
2026-04-02,24019.987904156249
2026-04-01,23740.188680113
2026-03-31,22953.377595269991
2026-03-30,23132.771217523012
2026-03-27,23586.994667597519
2026-03-26,24162.975624675018
2026-03-25,24002.447632931639
2026-03-24,24188.590360084188
2026-03-23,23898.154564416949
2026-03-20,24355.27616341555
2026-03-19,24425.094246709
2026-03-18,24780.41851792164
2026-03-17,24655.342126068768
2026-03-16,24380.734123354669
2026-03-13,24533.5829749516
2026-03-12,24965.006237690879
2026-03-11,24956.47113374935
2026-03-10,24967.247624603089
2026-03-09,24643.014916982931
2026-03-06,25020.4139601464
2026-03-05,25093.67707306143
2026-03-04,24720.084345541709
2026-03-03,24992.6005810948
2026-03-02,24960.035258805859
2026-02-27,25034.370679152471
2026-02-26,25329.035179794009
2026-02-25,24977.04401907415
2026-02-24,24708.9416945292
2026-02-23,25012.618631886879
2026-02-20,24797.339250146139
2026-02-19,24898.868043753471
2026-02-18,24701.596535700719
2026-02-17,24732.731843956841
2026-02-13,24687.61161849065
2026-02-12,25201.260658492909
2026-02-11,25127.63786663214
2026-02-10,25268.141288059491
2026-02-09,25075.772322050379
2026-02-06,24548.690244918089
2026-02-05,24891.238450535449
2026-02-04,25338.620565212041
2026-02-03,25738.613937081929
2026-02-02,25552.386746978591
2026-01-30,25884.295574179931
2026-01-29,26022.790279599529
2026-01-28,25939.74427393451
2026-01-27,25713.209871897659
2026-01-26,25605.4662985037
2026-01-23,25518.351335845429
2026-01-22,25326.581054558548
2026-01-21,24987.56642309378
2026-01-20,25529.263570162791
2026-01-16,25547.075071995368
2026-01-15,25465.94432861391
2026-01-14,25741.95247690655
2026-01-13,25787.663180035241
2026-01-12,25766.257754718659
2026-01-09,25507.1021487183
2026-01-08,25653.895811364739
2026-01-07,25639.705324642451
2026-01-06,25401.320240592711
2026-01-05,25206.167793802841
2026-01-02,25249.846616156919
2025-12-31,25462.56062590496
2025-12-30,25525.560349471481
2025-12-29,25644.39005951221
2025-12-26,25656.14642200707
2025-12-24,25587.830181795991
2025-12-23,25461.70179569846
2025-12-22,25346.176884392189
2025-12-19,25019.366585222731
2025-12-18,24647.60578982241
2025-12-17,25132.940279057191
2025-12-16,25067.26479613714
2025-12-15,25196.733758418912
2025-12-12,25686.68481382103
2025-12-11,25776.437320063651
2025-12-10,25668.687620003278
2025-12-09,25627.9505444312
2025-12-08,25692.050970215791
2025-12-05,25581.699234301479
2025-12-04,25606.54481278887
2025-12-03,25555.856893791472
2025-12-02,25342.849022671831
2025-12-01,25434.889158259892
2025-11-28,25236.9391405713
2025-11-26,25018.3601774521
2025-11-25,24873.85398346854
2025-11-24,24239.573438461321
2025-11-21,24054.379594873211
2025-11-20,24640.515396080162
2025-11-19,24503.096347357448
2025-11-18,24799.91783393158
2025-11-17,25008.2416107317
2025-11-14,24993.462589792591
2025-11-13,25517.327926183509
2025-11-12,25533.486018361011
2025-11-11,25611.736743887839
2025-11-10,25059.808056971538
2025-11-07,25130.0416560404
2025-11-06,25620.03144019976
2025-11-05,25435.7040201831
2025-11-04,25972.943091139688
2025-11-03,25858.125967548331
2025-10-31,25734.813225169171
2025-10-30,26119.84604136246
2025-10-29,26012.155466371139
2025-10-28,25821.545616131789
2025-10-27,25358.162075771481
2025-10-24,25097.415439640889
2025-10-23,24879.0049414043
2025-10-22,25127.131356515682
2025-10-21,25141.01815971253
2025-10-20,24817.953497986109
2025-10-17,24657.241458620221
2025-10-16,24745.358287289859
2025-10-15,24579.31682398462
2025-10-14,24750.25235122276
2025-10-13,24221.745189266981
2025-10-10,25098.17637507313
2025-10-09,25136.622670094959
2025-10-08,24840.226522679561
2025-10-07,24978.55807133903
2025-10-06,24785.5219068399
2025-10-03,24892.763969674212
2025-10-02,24800.862802946289
2025-10-01,24679.98773467524
2025-09-30,24611.352209418579
2025-09-29,24503.847619482131
2025-09-26,24397.3105946754
2025-09-25,24503.567287888749
2025-09-24,24580.168272158058
2025-09-23,24761.074083316569
2025-09-22,24626.246647695629
2025-09-19,24454.89446752103
2025-09-18,24223.687417854719
2025-09-17,24274.2491796057
2025-09-16,24293.781169706261
2025-09-15,24092.193301254541
2025-09-12,23992.561879582961
2025-09-11,23849.270280357261
2025-09-10,23839.795979164152
2025-09-09,23762.3003176309
2025-09-08,23652.4429115218
2025-09-05,23633.012559580478
2025-09-04,23414.839426454091
2025-09-03,23231.108081651251
2025-09-02,23415.419809212272
2025-08-29,23703.450437706641
2025-08-28,23565.845791801839
2025-08-27,23525.29307902127
2025-08-26,23425.60456767548
2025-08-25,23498.11513899334
2025-08-22,23142.58045181978
2025-08-21,23249.570004719011
2025-08-20,23384.77002999511
2025-08-19,23713.758687109661
2025-08-18,23712.070038221751
2025-08-15,23832.441893335861
2025-08-14,23849.03960196421
2025-08-13,23839.196398416021
2025-08-12,23526.634196682618
2025-08-11,23611.266474097971
2025-08-08,23389.528423790711
2025-08-07,23315.043684585769
2025-08-06,23018.559938872269
2025-08-05,23188.6082194109
2025-08-04,22763.31329408595
2025-08-01,23218.12378391251
2025-07-31,23345.41431110552
2025-07-30,23308.302958418779
2025-07-29,23356.269963048951
2025-07-28,23272.24577986724
2025-07-25,23219.864859699712
2025-07-24,23162.405994365319
2025-07-23,23063.578320680961
2025-07-22,23180.061803604782
2025-07-21,23065.473880855068
2025-07-18,23081.047700014689
2025-07-17,22907.966738747949
2025-07-16,22884.5884224677
2025-07-15,22855.631918111809
2025-07-14,22780.597312278049
2025-07-11,22829.262119593779
2025-07-10,22864.906621166039
2025-07-09,22702.250325273671
2025-07-08,22685.56796850315
2025-07-07,22866.970706827171
2025-07-03,22641.88616556639
2025-07-02,22478.1353077022
2025-07-01,22679.009010420359
2025-06-30,22534.2025597057
2025-06-27,22447.291617129591
2025-06-26,22237.7425445834
2025-06-25,22190.521872010871
2025-06-24,21856.329610646331
2025-06-23,21626.387633778078
2025-06-20,21719.688815885809
2025-06-18,21719.07761387069
2025-06-17,21937.567801244179
2025-06-16,21631.03835019215
2025-06-13,21913.320310577161
2025-06-12,21860.801359470981
2025-06-11,21941.919166160249
2025-06-10,21797.866325849529
2025-06-09,21761.7890841694
2025-06-06,21547.43141734563
2025-06-05,21721.9188926658
2025-06-04,21662.582090590739
2025-06-03,21491.748031206349
2025-06-02,21340.99252344386
2025-05-30,21363.95022749991
2025-05-29,21318.16848407112
2025-05-28,21414.990676020359
2025-05-27,20915.65485990568
2025-05-23,21112.471220290419
2025-05-22,21080.358919389419
2025-05-21,21367.3738382504
2025-05-20,21447.053285048361
2025-05-19,21427.9357551703
2025-05-16,21335.82235873261
2025-05-15,21319.2061415206
2025-05-14,21197.698682294918
2025-05-13,20868.148782243821
2025-05-12,20061.4490321083
2025-05-09,20063.565425831792
2025-05-08,19867.972535650359
2025-05-07,19791.344983915042
2025-05-06,19967.942201342808
2025-05-05,20102.61414207469
2025-05-02,19786.709111010528
2025-05-01,19571.018251409871
2025-04-30,19544.945494603311
2025-04-29,19427.289177772651
2025-04-28,19432.55910046932
2025-04-25,19214.400101579919
2025-04-24,18693.257936202521
2025-04-23,18276.406455070912
2025-04-22,17808.300695804472
2025-04-21,18258.092074737218
2025-04-17,18257.643117703188
2025-04-16,18830.227115230769
2025-04-15,18796.020739619009
2025-04-14,18690.054433300011
2025-04-11,18343.57249835075
2025-04-10,19145.06228905321
2025-04-09,17090.40147357418
2025-04-08,17430.682289795212
2025-04-07,17397.695036344539
2025-04-04,18521.475269973871
2025-04-03,19581.776630317669
2025-04-02,19436.422491473069
2025-04-01,19278.446892570049
2025-03-31,19281.399615960509
2025-03-28,19798.621941083878
2025-03-27,19916.99152607617
2025-03-26,20287.82625720161
2025-03-25,20180.444735285531
2025-03-24,19753.965604679441
2025-03-21,19677.60865946635
2025-03-20,19736.6616233261
2025-03-19,19483.35962129859
2025-03-18,19812.235489952349
2025-03-17,19704.635597524881
2025-03-14,19225.482683101189
2025-03-13,19596.0201807626
2025-03-12,19376.95981186998
2025-03-11,19430.95271333892
2025-03-10,20201.3725088254
2025-03-07,20052.63485603972
2025-03-06,20628.464499395432
2025-03-05,20352.528014062071
2025-03-04,20425.584027215831
2025-03-03,20884.408094941238
2025-02-28,20550.953238590038
2025-02-27,21132.9190611468
2025-02-26,21087.245289489969
2025-02-25,21352.079643354089
2025-02-24,21614.079497131679
2025-02-21,22068.05712547346
2025-02-20,22175.597937925351
2025-02-19,22164.605694719379
2025-02-18,22114.688560704879
2025-02-14,22030.714362743009
2025-02-13,21719.2614320124
2025-02-12,21693.52130195803
2025-02-11,21756.73418481067
2025-02-10,21491.30853705978
2025-02-07,21774.065213337832
2025-02-06,21658.163763272009
2025-02-05,21566.917698211339
2025-02-04,21297.582160089671
2025-02-03,21478.047807073988
2025-01-31,21508.123334599179
2025-01-30,21411.457951023611
2025-01-29,21463.0372586127
2025-01-28,21127.27882471263
2025-01-27,21774.011079958931
2025-01-24,21900.929710411121
2025-01-23,21852.996330658771
2025-01-22,21566.506688461559
2025-01-21,21441.154922883092
2025-01-17,21091.251776504141
2025-01-16,21237.852356352028
2025-01-15,20757.409825227882
2025-01-14,20784.7240639031
2025-01-13,20847.581685357251
2025-01-10,21180.964799111611
2025-01-08,21173.043095056019
2025-01-07,21559.50032830485
2025-01-06,21326.1572303898
2025-01-03,20975.624009266448
2025-01-02,21012.173703929471
2024-12-31,21197.089182494139
2024-12-30,21473.014680368538
2024-12-27,21768.311802552362
2024-12-26,21797.65086123049
2024-12-24,21503.17067761147
2024-12-23,21289.154369875
2024-12-20,21110.506397148281
2024-12-19,21209.314783318769
2024-12-18,22001.0838794811
2024-12-17,22096.656929879358
2024-12-16,21780.254257478631
2024-12-13,21615.273160129342
2024-12-12,21763.984039823939
2024-12-11,21368.180542170441
2024-12-10,21440.819843218549
2024-12-09,21622.254237785372
2024-12-06,21425.222503151432
2024-12-05,21492.3620052235
2024-12-04,21229.316929192279
2024-12-03,21164.595713689851
2024-12-02,20930.36622929962
2024-11-29,20744.488027764091
2024-11-27,20922.89801836044
2024-11-26,20804.892648956858
2024-11-25,20776.229553441692
2024-11-22,20740.78072807625
2024-11-21,20667.104238052889
2024-11-20,20684.5934675527
2024-11-19,20539.191573401011
2024-11-18,20394.13326948533
2024-11-15,20896.67319871474
2024-11-14,21036.163645033619
2024-11-13,21070.792633870191
2024-11-12,21106.591057078891
2024-11-11,21117.1790900579
2024-11-08,21101.566378051411
2024-11-07,20781.3339968048
2024-11-06,20227.4564027995
2024-11-05,19963.602434406032
2024-11-04,20033.141776820761
2024-11-01,19890.415458103049
2024-10-31,20387.699707183048
2024-10-30,20550.652722452789
2024-10-29,20351.06820649443
2024-10-28,20352.015343945761
2024-10-25,20232.87239182604
2024-10-24,20066.955947136528
2024-10-23,20383.645314201269
2024-10-22,20361.4662588747
2024-10-21,20324.04156647886
2024-10-18,20190.424318830061
2024-10-17,20174.049265405709
2024-10-16,20159.826065026769
2024-10-15,20439.04550980475
2024-10-14,20271.973878941841
2024-10-11,20241.76100958449
2024-10-10,20268.85905795838
2024-10-09,20107.77673422913
2024-10-08,19800.73953587229
2024-10-07,20035.016918375051
2024-10-04,19793.342884756141
2024-10-03,19802.584797297019
2024-10-02,19773.30265156578
2024-10-01,20060.686607787538
2024-09-30,20008.62409694073
2024-09-27,20115.5380178471
2024-09-26,19972.607949275789
2024-09-25,19944.843313538579
2024-09-24,19852.19793582381
2024-09-23,19791.488535290831
2024-09-20,19839.828777298841
2024-09-19,19344.49420495837
2024-09-18,19432.396867123171
2024-09-17,19423.063759609569
2024-09-16,19514.584700378629
2024-09-13,19423.069119570191
2024-09-12,19237.304166225778
2024-09-11,18829.1359045911
2024-09-10,18660.78044956681
2024-09-09,18421.31212896623
2024-09-06,18930.330228125171
2024-09-05,18921.3960773875
2024-09-04,18958.73495296176
2024-09-03,19574.63951828445
2024-08-30,19325.454399908929
2024-08-29,19350.781462829811
2024-08-28,19581.5227734137
2024-08-27,19516.436838110789
2024-08-26,19720.867534833949
2024-08-23,19491.835123940189
2024-08-22,19824.838593961409
2024-08-21,19719.82100163259
2024-08-20,19766.48540295201
2024-08-19,19508.523906172679
2024-08-16,19490.145511904611
2024-08-15,19022.675295135639
2024-08-14,19006.432617239821
2024-08-13,18542.025786408951
2024-08-12,18513.103655123261
2024-08-09,18413.816822460059
2024-08-08,17867.3658535874
2024-08-07,18077.918027911361
2024-08-06,17895.155072656042
2024-08-05,18440.84496540418
2024-08-02,18890.386116214719
2024-08-01,19362.4280484401
2024-07-31,18796.2732981306
2024-07-30,19059.486724737551
2024-07-29,19023.656247245661
2024-07-26,18830.584724721772
2024-07-25,19032.38806192582
2024-07-24,19754.337045218112
2024-07-23,19822.8654451009
2024-07-22,19522.619666904138
2024-07-19,19705.0942309092
2024-07-18,19799.143365187181
2024-07-17,20398.624292109009
2024-07-16,20386.877296779268
2024-07-15,20331.49359500613
2024-07-12,20211.359519255369
2024-07-11,20675.378624301851
2024-07-10,20453.024024300979
2024-07-09,20439.54172694117
2024-07-08,20391.966100753561
2024-07-05,20186.633458706721
2024-07-03,20011.892962951479
2024-07-02,19812.222529297949
2024-07-01,19682.870924031278
2024-06-28,19789.02700989159
2024-06-27,19751.04783769252
2024-06-26,19701.128649269
2024-06-25,19474.619812170589
2024-06-24,19700.431221847859
2024-06-21,19752.29783112089
2024-06-20,19908.857590467462
2024-06-18,19902.74884831714
2024-06-17,19659.800145610039
2024-06-14,19576.923658933971
2024-06-13,19465.1794640695
2024-06-12,19210.184824390271
2024-06-11,19074.674696477941
2024-06-10,19000.950688918849
2024-06-07,19021.193382508722
2024-06-06,19035.048439642582
2024-06-05,18654.83663795863
2024-06-04,18600.974301571179
2024-06-03,18536.650840171718
2024-05-31,18538.662593538749
2024-05-30,18736.75452168901
2024-05-29,18869.4400368712
2024-05-28,18808.346733696118
2024-05-24,18623.387340884728
2024-05-23,18705.202331842331
2024-05-22,18713.797754489049
2024-05-21,18674.186912439549
2024-05-20,18546.229813551428
2024-05-17,18557.964381583679
2024-05-16,18596.651340623011
2024-05-15,18322.770601173819
2024-05-14,18198.61412238115
2024-05-13,18161.17989896498
2024-05-10,18113.46290716427
2024-05-09,18085.01164002989
2024-05-08,18091.446199431841
2024-05-07,18093.565897555891
2024-05-06,17890.795321557351
2024-05-03,17541.541343349461
2024-05-02,17318.548593638039
2024-05-01,17440.69183718555
2024-04-30,17782.715054132379
2024-04-29,17718.298720956282
2024-04-26,17430.50359092544
2024-04-25,17526.800463478419
2024-04-24,17471.47136890356
2024-04-23,17210.885567926649
2024-04-22,17037.645650572409
2024-04-19,17394.3141718854
2024-04-18,17493.621690489192
2024-04-17,17713.66416019902
2024-04-16,17706.832389437241
2024-04-15,18003.486723662041
2024-04-12,18307.982658589539
2024-04-11,18011.65476767833
2024-04-10,18169.904905407679
2024-04-09,18100.192334466548
2024-04-08,18108.456262320869
2024-04-05,17878.779940947061
2024-04-04,18160.190355515879
2024-04-03,18121.783769832738
2024-04-02,18293.1985457811
2024-04-01,18254.68877690825
2024-03-28,18280.842000610592
2024-03-27,18210.536729335981
2024-03-26,18277.063631682951
2024-03-25,18339.442471244991
2024-03-22,18320.37547739828
2024-03-21,18240.10687201883
2024-03-20,18032.204937652012
2024-03-19,17985.006869101151
2024-03-18,17808.24994056896
2024-03-15,18014.805870801531
2024-03-14,18068.467314981921
2024-03-13,18219.114549138569
2024-03-12,17951.6919746409
2024-03-11,18018.4524209871
2024-03-08,18297.990402205371
2024-03-07,18017.57468569911
2024-03-06,17897.867410473391
2024-03-05,18226.482345526081
2024-03-04,18302.90975008074
2024-03-01,18043.850013311228
2024-02-29,17874.503533320589
2024-02-28,17971.046508818948
2024-02-27,17933.332347979322
2024-02-26,17937.609737934112
2024-02-23,18004.702289244979
2024-02-22,17478.908006159931
2024-02-21,17546.095965970329
2024-02-20,17685.980389511791
2024-02-16,17845.723421872659
2024-02-15,17807.63068272447
2024-02-14,17600.4236397292
2024-02-13,17882.66096762813
2024-02-12,17962.405127470742
2024-02-09,17783.165956466331
2024-02-08,17755.071476678309
2024-02-07,17572.733885525238
2024-02-06,17613.036110577508
2024-02-05,17642.731556936331
2024-02-02,17344.7093191499
2024-02-01,17137.23579120616
2024-01-31,17476.709310902661
2024-01-30,17596.270012960958
2024-01-29,17421.009240729589
2024-01-26,17516.988100998111
2024-01-25,17499.298474167568
2024-01-24,17404.205628883788
2024-01-23,17330.380038527011
2024-01-22,17314.00480342127
2024-01-19,16982.28860093269
2024-01-18,16736.279291154449
2024-01-17,16830.709263981251
2024-01-16,16832.917960831881
2024-01-12,16820.900666030058
2024-01-11,16793.045118947459
2024-01-10,16678.704400605438
2024-01-09,16649.8742738352
2024-01-08,16305.979060815211
2024-01-05,16282.01240905942
2024-01-04,16368.490570164109
2024-01-03,16543.93760613773
2024-01-02,16825.930705680581
2023-12-29,16898.47319077154
2023-12-28,16906.8010559339
2023-12-27,16878.4616554103
2023-12-26,16777.403384676862
2023-12-22,16757.408105494382
2023-12-21,16554.158074684059
2023-12-20,16811.854948554352
2023-12-19,16729.802616376252
2023-12-18,16623.446969254888
2023-12-15,16537.825512920339
2023-12-14,16562.369871879131
2023-12-13,16354.247538886841
2023-12-12,16221.73476961587
2023-12-11,16084.68872089865
2023-12-08,16022.48722175886
2023-12-07,15788.0482018782
2023-12-06,15877.70894553208
2023-12-05,15839.669222834351
2023-12-04,15997.57892552685
2023-12-01,15947.86949623096
2023-11-30,15987.600735041149
2023-11-29,16010.42910672678
2023-11-28,15961.98084449031
2023-11-27,15982.013262214819
2023-11-24,16001.385900210549
2023-11-22,15933.61969063319
2023-11-21,16027.063454645329
2023-11-20,15837.99318252915
2023-11-17,15833.17273456648
2023-11-16,15817.176099268059
2023-11-15,15812.472951215581
2023-11-14,15482.786740645681
2023-11-13,15529.11952746574
2023-11-10,15187.89750959099
2023-11-09,15313.241076063419
2023-11-08,15296.018637800929
2023-11-07,15154.92626727298
2023-11-06,15099.491471068941
2023-11-03,14919.5452798056
2023-11-02,14664.9051595529
2023-11-01,14409.783117307279
2023-10-31,14335.507198494821
2023-10-30,14180.420763337261
2023-10-27,14109.57299830961
2023-10-26,14381.640931481061
2023-10-25,14745.854978330761
2023-10-24,14604.85016245849
2023-10-23,14560.87681353382
2023-10-20,14783.12694602243
2023-10-19,14909.25944415608
2023-10-18,15122.01188180248
2023-10-17,15172.732098844561
2023-10-16,14995.115430884231
2023-10-13,15184.10007906576
2023-10-12,15241.115891057179
2023-10-11,15131.519963726119
2023-10-10,15047.1545117854
2023-10-09,14973.241361175389
2023-10-06,14723.222445419629
2023-10-05,14776.252522390991
2023-10-04,14565.61633915023
2023-10-03,14837.569421131921
2023-10-02,14715.244050748361
2023-09-29,14702.76563526051
2023-09-28,14580.159286764991
2023-09-27,14545.82596943556
2023-09-26,14768.895052967961
2023-09-25,14701.09663069552
2023-09-22,14694.243349186379
2023-09-21,14969.92259242014
2023-09-20,15191.234441092151
2023-09-19,15225.37180225281
2023-09-18,15202.398225963059
2023-09-15,15473.893110795911
2023-09-14,15348.525138306861
2023-09-13,15289.7363797206
2023-09-12,15461.865112059
2023-09-11,15280.23023330795
2023-09-08,15258.522156331621
2023-09-07,15371.44302821838
2023-09-06,15508.2356725109
2023-09-05,15490.86362903571
2023-09-01,15501.07442640266
2023-08-31,15462.43083319558
2023-08-30,15376.54764313747
2023-08-29,15052.46034087338
2023-08-28,14941.826991816441
2023-08-25,14816.44191826432
2023-08-24,15148.05561002108
2023-08-23,14908.96232660824
2023-08-22,14936.685890912509
2023-08-21,14694.83711013657
2023-08-18,14715.81040096317
2023-08-17,14876.46951484756
2023-08-16,15037.647544580521
2023-08-15,15205.58545032736
2023-08-14,15028.071473246469
2023-08-11,15128.837438579
2023-08-10,15101.70736461432
2023-08-09,15273.048381558519
2023-08-08,15407.854415123111
2023-08-07,15274.915034409159
2023-08-04,15353.541206390209
2023-08-03,15370.73887045642
2023-08-02,15718.00918877653
2023-08-01,15756.999416654709
2023-07-31,15750.927719784921
2023-07-28,15464.929197726189
2023-07-27,15499.26473526639
2023-07-26,15561.41541626182
2023-07-25,15448.02052097999
2023-07-24,15425.673966066721
2023-07-21,15466.0882606739
2023-07-20,15826.35232139781
2023-07-19,15841.351363124861
2023-07-18,15713.27711268428
2023-07-17,15565.59720488614
2023-07-14,15571.976088634319
2023-07-13,15307.22589531347
2023-07-12,15119.06175474468
2023-07-11,15045.6386551749
2023-07-10,15036.852032888281
2023-07-07,15089.44869228777
2023-07-06,15203.77765940839
2023-07-05,15208.6932939595
2023-07-03,15179.208385164069
2023-06-30,14939.951493458149
2023-06-29,14964.57482405739
2023-06-28,14945.90713966966
2023-06-27,14689.02130260016
2023-06-26,14891.4824003537
2023-06-23,15042.319443067991
2023-06-22,14867.45059976063
2023-06-21,15070.14948566977
2023-06-20,15083.91770721733
2023-06-16,15185.47655220774
2023-06-15,15005.692430807359
2023-06-14,14900.85259547366
2023-06-13,14784.300812390071
2023-06-12,14528.36047567029
2023-06-09,14484.543419422829
2023-06-08,14303.286690363269
2023-06-07,14558.094284894731
2023-06-06,14556.496560830659
2023-06-05,14546.640530068329
2023-06-02,14441.51301479579
2023-06-01,14254.090248189221
2023-05-31,14354.98605381056
2023-05-30,14298.40871381312
2023-05-26,13938.530838097069
2023-05-25,13604.48246325555
2023-05-24,13672.538356932029
2023-05-23,13849.742915843281
2023-05-22,13803.488879347329
2023-05-19,13834.615996287261
2023-05-18,13589.263168263629
2023-05-17,13426.01426976057
2023-05-16,13413.509238785209
2023-05-15,13340.17545204817
2023-05-12,13389.778416574611
2023-05-11,13347.82747307838
2023-05-10,13201.114003094841
2023-05-09,13291.64240995866
2023-05-08,13259.13233647649
2023-05-05,12982.48070544007
2023-05-04,13030.20835495738
2023-05-03,13113.65964840925
2023-05-02,13231.467541366021
2023-05-01,13245.986466670111
2023-04-28,13160.026331196041
2023-04-27,12806.48476150713
2023-04-26,12725.108517158669
2023-04-25,12969.75760106389
2023-04-24,13000.76793619958
2023-04-21,12985.9803917797
2023-04-20,13088.71483726067
2023-04-19,13091.792986135641
2023-04-18,13087.713714136191
2023-04-17,13079.515970756849
2023-04-14,13109.38872570732
2023-04-13,12848.347582648979
2023-04-12,12964.15482190189
2023-04-11,13051.23381451141
2023-04-10,13062.596449342909
2023-04-06,12967.199347634079
2023-04-05,13100.0749607901
2023-04-04,13148.35031621843
2023-04-03,13181.35053345811
2023-03-31,12963.142205163471
2023-03-30,12846.03138547273
2023-03-29,12610.56902910471
2023-03-28,12673.069390373839
2023-03-27,12767.04752267372
2023-03-24,12729.232764794169
2023-03-23,12567.15115251514
2023-03-22,12741.43723469103
2023-03-21,12562.607378889979
2023-03-20,12519.875371509161
2023-03-17,12581.39017409703
2023-03-16,12251.32123450554
2023-03-15,12199.78646849645
2023-03-14,11923.167174115441
2023-03-13,11830.281788083061
2023-03-10,11995.882359986659
2023-03-09,12215.332571401
2023-03-08,12152.17006352639
2023-03-07,12302.48444421607
2023-03-06,12290.80724226552
2023-03-03,12044.86908702728
2023-03-02,11938.56660707314
2023-03-01,12042.116479335869
2023-02-28,12057.78835428847
2023-02-27,11969.651998091
2023-02-24,12180.13996434736
2023-02-23,12066.271823036121
2023-02-22,12060.2983832331
2023-02-21,12358.18488945432
2023-02-17,12442.48063825075
2023-02-16,12687.89356894175
2023-02-15,12590.88628074714
2023-02-14,12502.31319049728
2023-02-13,12304.917045845321
2023-02-10,12381.17004332569
2023-02-09,12495.377108820479
2023-02-08,12728.27263728477
2023-02-07,12464.5146054042
2023-02-06,12573.36069306315
2023-02-03,12803.1400514052
2023-02-02,12363.10377449571
2023-02-01,12101.929293570771
2023-01-31,11912.385619239791
2023-01-30,12166.6008710715
2023-01-27,12051.47960687098
2023-01-26,11814.686778749339
2023-01-25,11846.64466455243
2023-01-24,11872.543910500261
2023-01-23,11619.026820487279
2023-01-20,11295.669662726419
2023-01-19,11410.285991699169
2023-01-18,11557.185743982889
2023-01-17,11541.48183752064
2023-01-13,11459.61286742785
2023-01-12,11402.524734912949
2023-01-11,11205.77972015136
2023-01-10,11108.445047376939
2023-01-09,11040.35416110931
2023-01-06,10741.21747345869
2023-01-05,10914.800892922211
2023-01-04,10862.63689143583
2023-01-03,10939.76162451631
2022-12-30,10951.04758524006
2022-12-29,10679.3445744354
2022-12-28,10822.51398635827
2022-12-27,10985.446663467559
2022-12-23,10956.143813099139
2022-12-22,11235.87981149078
2022-12-21,11072.424592936261
2022-12-20,11084.59368111028
2022-12-19,11243.72124016646
2022-12-16,11345.21614863204
2022-12-15,11740.92419235216
2022-12-14,11834.20548053021
2022-12-13,11706.4393438214
2022-12-12,11563.32647948878
2022-12-09,11637.49540768947
2022-12-08,11497.391927602661
2022-12-07,11549.685322742849
2022-12-06,11786.79985230975
2022-12-05,11994.259622087209
2022-12-02,12041.89479760987
2022-12-01,12030.05998805146
2022-11-30,11503.4505985406
2022-11-29,11587.751553900929
2022-11-28,11756.03372144375
2022-11-25,11838.71512577435
2022-11-23,11724.83747445987
2022-11-22,11553.451468048481
2022-11-21,11677.01729963965
2022-11-18,11676.85669403357
2022-11-17,11699.08650491522
2022-11-16,11871.148270145481
2022-11-15,11700.94044592379
2022-11-14,11817.008536178741
2022-11-11,11605.955518867449
2022-11-10,10797.55027717007
2022-11-09,11059.49726576893
2022-11-08,10976.99862577625
2022-11-07,10857.02730838975
2022-11-04,10690.59872035455
2022-11-03,10906.343203938361
2022-11-02,11288.95252318325
2022-11-01,11405.56907832162
2022-10-31,11546.20636966575
2022-10-28,11191.63049183972
2022-10-27,11405.895764383249
2022-10-26,11669.992678693579
2022-10-25,11430.26222586358
2022-10-24,11310.33220285451
2022-10-21,11046.70612749186
2022-10-20,11103.377179479339
2022-10-19,11147.73558588531
2022-10-18,11062.531721656829
2022-10-17,10692.05795387652
2022-10-14,11033.580508952469
2022-10-13,10785.61523887488
2022-10-12,10791.3477486896
2022-10-11,10926.96589751871
2022-10-10,11039.46932579468
2022-10-07,11485.504219608179
2022-10-06,11573.18249454603
2022-10-05,11582.53874055525
2022-10-04,11229.727470256979
2022-10-03,10971.222395229041
2022-09-30,11164.78035165841
2022-09-29,11493.827286668909
2022-09-28,11271.74971828567
2022-09-27,11254.111879122849
2022-09-26,11311.243591070541
2022-09-23,11501.647495194689
2022-09-22,11637.791457274971
2022-09-21,11851.537106197369
2022-09-20,11953.27471147361
2022-09-19,11861.37615794707
2022-09-16,11927.48734098579
2022-09-15,12134.3994377965
2022-09-14,12033.62028301007
2022-09-13,12739.721639672891
2022-09-12,12588.29167557998
2022-09-09,12321.193873228911
2022-09-08,12259.38743777218
2022-09-07,12011.31363106613
2022-09-06,12098.442584565921
2022-09-02,12274.624624885961
2022-09-01,12272.030548033739
2022-08-31,12342.698421515581
2022-08-30,12484.3216715807
2022-08-29,12605.16603472026
2022-08-26,13143.5828975404
2022-08-25,12917.863665851781
2022-08-24,12881.78879562668
2022-08-23,12890.53843820049
2022-08-22,13242.901413603229
2022-08-19,13505.990865977359
2022-08-18,13470.85718548612
2022-08-17,13635.2096528687
2022-08-16,13667.180101401769
2022-08-15,13565.87193270967
2022-08-12,13291.98648772711
2022-08-11,13378.3212899813
