name,code,source,symbol,cache_version,rows,start_date,end_date,last_close,cum_return_pct,annualized_return_pct,max_drawdown_pct,max_drawdown_peak_date,max_drawdown_trough_date,reference_fit_score,reference_fit_note,reference_base_date,reference_publish_date,reference_weighting,reference_total_return_annualized_pct,reference_max_drawdown_pct,reference_max_drawdown_dates,annualized_gap_pp,max_drawdown_gap_pp,strict_total_return_only
港股通央企红利指数（48）,931722,csindex,931722HKD210,2026-05-03-per-index-total-return-skill-v2,1992,2018-03-28,2025-12-31,2340.66,102.61595193989086,9.524328169694062,42.72020102529104,2018-06-07,2020-03-19,0.21275386245864467,sliced_to_match_reference,2016-12-30,2023-09-13,市值加权,9.53,42.72,2019-04-17、2020-05-22,-0.00567183030593732,0.00020102529104093492,True
