name,code,source,symbol,cache_version,rows,start_date,end_date,last_close,cum_return_pct,annualized_return_pct,max_drawdown_pct,max_drawdown_peak_date,max_drawdown_trough_date,reference_fit_score,reference_fit_note,reference_base_date,reference_publish_date,reference_weighting,reference_total_return_annualized_pct,reference_max_drawdown_pct,reference_max_drawdown_dates,annualized_gap_pp,max_drawdown_gap_pp,strict_total_return_only
港股红利指数（30）,930914,rising99,H20914,2026-05-03-per-index-total-return-skill-v2,2749,2014-11-14,2026-04-30,3.862322166666667,286.23221666666427,12.516905893541242,39.29690689757523,2018-01-26,2022-10-31,,no_reference,2014-11-14,2016-06-08,股息率加权,,,,,,True
