name,code,source,symbol,cache_version,rows,start_date,end_date,last_close,cum_return_pct,annualized_return_pct,max_drawdown_pct,max_drawdown_peak_date,max_drawdown_trough_date,reference_fit_score,reference_fit_note,reference_base_date,reference_publish_date,reference_weighting,reference_total_return_annualized_pct,reference_max_drawdown_pct,reference_max_drawdown_dates,annualized_gap_pp,max_drawdown_gap_pp,strict_total_return_only
中证红利低波动指数（100）,930955,rising99,H20955,2026-05-03-per-index-total-return-skill-v2,2568,2015-11-09,2026-04-30,23.192390200000002,110.25501967254714,7.354218418544245,26.174383118484947,2018-01-26,2018-10-18,0.007973140698227965,sliced_to_match_reference,2005-12-30,2017-05-26,股息率、波动率加权,7.36,26.17,2018-01-26、2018-10-18,-0.005781581455755358,0.004383118484945214,True
