main_name,main_publish_date,name,index_publish_date,requested_return_start_date,return_start_relation,data_start_date,base_date,effective_return_start_date,visible_start_date,base_close,last_date,last_close,cum_return_pct,annualized_return_pct,max_drawdown_pct,source_path,data_note
恒生红利低波动指数（50）,2017-05-08,中证红利指数（100）,2008-05-26,2017-05-08,starts_at_main_publish,2005-01-04,2017-05-08,2017-05-08,2017-05-08,5.940747079888545,2026-04-30,12.560321021236712,111.42662450245835,8.697549532137906,27.08301693562153,result/dividend_total_return_index_skills/csi-dividend-100-total-return/csv/csi-dividend-100-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,央企红利指数（50）,2012-07-20,2017-05-08,starts_at_main_publish,2017-01-26,2017-05-08,2017-05-08,2017-05-08,1.7184548998353173,2026-04-30,3.4762251672885705,102.2878323790577,8.163859659908002,26.466209116719963,result/dividend_total_return_index_skills/central-soe-dividend-50-total-return/csv/central-soe-dividend-50-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,国企红利指数（100）,2012-07-20,2017-05-08,starts_at_main_publish,2017-01-24,2017-05-08,2017-05-08,2017-05-08,1.9898195038521216,2026-04-30,4.429445905939979,122.60541206702156,9.323174926895073,26.794434901277818,result/dividend_total_return_index_skills/state-owned-enterprise-dividend-100-total-return/csv/state-owned-enterprise-dividend-100-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,消费红利指数（50）,2013-07-02,2017-05-08,starts_at_main_publish,2015-11-03,2017-05-08,2017-05-08,2017-05-08,2.340302847435933,2026-04-30,5.791693171007222,147.47622630774814,10.620586754335172,36.558235334561154,result/dividend_total_return_index_skills/consumer-dividend-50-total-return/csv/consumer-dividend-50-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,中证红利低波动指数（50）,2013-12-19,2017-05-08,starts_at_main_publish,2017-03-13,2017-05-08,2017-05-08,2017-05-08,11.1498,2026-04-30,23.9599088,114.89092898527326,8.894512299361178,27.527593189401934,result/dividend_total_return_index_skills/csi-dividend-low-volatility-50-total-return/csv/csi-dividend-low-volatility-50-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,港股红利指数（30）,2016-06-08,2017-05-08,starts_at_main_publish,2014-11-14,2017-05-08,2017-05-08,2017-05-08,1.2561566666666666,2026-04-30,3.862322166666667,207.47137432432794,13.327912754123062,39.29690689757523,result/dividend_total_return_index_skills/hk-dividend-30-total-return/csv/hk-dividend-30-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,恒生红利低波动指数（50）,2017-05-08,2017-05-08,starts_at_main_publish_next_available,2019-08-12,2019-08-12,2019-08-12,2019-08-12,1000.0,2026-05-01,1698.0958945423456,69.80958945423457,8.199999999998386,33.349647169695906,result/hsi_hshylv_total_return_fit/csv/hshylv_fitted_total_return_daily.csv,价格指数可得起点 2019-08-12 晚于参考基准日 2010-09-30；本结果是截断区间拟合，不是 2010-09-30 起完整拟合。；拟合估算曲线，不是官方 HSHYLVDV/HSHYLVN 历史点位。若要严谨对比，应取得官方全收益历史日线或覆盖基准日的价格日线。
恒生红利低波动指数（50）,2017-05-08,中证红利低波动指数（100）,2017-05-26,2017-05-26,starts_at_index_publish,2015-11-09,2017-05-26,2017-05-26,2017-05-26,12.7424,2026-04-30,23.1923902,82.00959159969862,6.937984487978888,26.174383118484947,result/dividend_total_return_index_skills/csi-dividend-low-volatility-100-total-return/csv/csi-dividend-low-volatility-100-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,沪港深红利成长低波动指数（100）,2019-04-25,2019-04-25,starts_at_index_publish,2017-05-19,2019-04-25,2019-04-25,2019-04-25,6187.08,2026-04-30,11850.84,91.54172889311273,9.70861022450691,21.205711771529135,result/dividend_total_return_indices/csv/沪港深红利成长低波动指数_100__daily.csv,official_or_project_total_return
恒生红利低波动指数（50）,2017-05-08,红利质量指数（50）,2020-05-21,2020-05-21,starts_at_index_publish,2014-06-23,2020-05-21,2020-05-21,2020-05-21,34.78221676958162,2026-04-30,56.50191661180072,62.44484066700948,8.508958154051903,29.1950257296792,result/dividend_total_return_index_skills/dividend-quality-50-total-return/csv/dividend-quality-50-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,龙头红利指数（50）,2021-12-17,2021-12-17,starts_at_index_publish,2011-10-24,2021-12-17,2021-12-17,2021-12-17,5897.39,2026-04-30,8005.24,35.742082514468244,7.248494930135618,19.980398944858614,result/dividend_total_return_index_skills/leading-dividend-50-total-return/csv/leading-dividend-50-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,港股通央企红利指数（48）,2023-09-13,2023-09-13,starts_at_index_publish,2018-02-01,2023-09-13,2023-09-13,2023-09-13,1505.42,2026-04-30,2662.21,76.84167873417384,24.221913360878954,20.776646053110216,result/dividend_total_return_index_skills/hk-connect-central-soe-dividend-48-total-return/csv/hk-connect-central-soe-dividend-48-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,国证自由现金流指数（100）,2024-08-15,2024-08-15,starts_at_index_publish,2014-10-13,2024-08-15,2024-08-15,2024-08-15,6191.0028,2026-04-30,9011.7777,45.562487873531566,24.621221712892382,15.844401254153329,result/dividend_total_return_index_skills/cni-free-cash-flow-100-total-return/csv/cni-free-cash-flow-100-total-return_daily.csv,per_index_skill_total_return
恒生红利低波动指数（50）,2017-05-08,中证全指自由现金流指数（100）,2024-12-11,2024-12-11,starts_at_index_publish,2014-09-17,2024-12-11,2024-12-11,2024-12-11,7306.83,2026-04-30,9158.95,25.34779103934266,17.75099684504058,14.212171130680007,result/dividend_total_return_indices/csv/中证全指自由现金流指数_100__daily.csv,official_or_project_total_return
中证红利低波动指数（100）,2017-05-26,上证红利指数（50）,2005-01-04,2017-05-26,starts_at_main_publish,2006-06-28,2017-05-26,2017-05-26,2017-05-26,4005.73,2026-04-30,7618.7,90.19504559718203,7.466189849258487,23.391061168454776,result/dividend_total_return_indices/csv/上证红利指数_50__daily.csv,official_or_project_total_return
中证红利低波动指数（100）,2017-05-26,中证红利指数（100）,2008-05-26,2017-05-26,starts_at_main_publish,2005-01-04,2017-05-26,2017-05-26,2017-05-26,6.164117140659465,2026-04-30,12.560321021236712,103.7651253962535,8.298951051824478,27.08301693562153,result/dividend_total_return_index_skills/csi-dividend-100-total-return/csv/csi-dividend-100-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,央企红利指数（50）,2012-07-20,2017-05-26,starts_at_main_publish,2017-01-26,2017-05-26,2017-05-26,2017-05-26,1.7986960872193618,2026-04-30,3.4762251672885705,93.26361979596744,7.659012453721226,26.466209116719963,result/dividend_total_return_index_skills/central-soe-dividend-50-total-return/csv/central-soe-dividend-50-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,国企红利指数（100）,2012-07-20,2017-05-26,starts_at_main_publish,2017-01-24,2017-05-26,2017-05-26,2017-05-26,2.089120038234254,2026-04-30,4.429445905939979,112.0244803972008,8.781998797290026,26.794434901277818,result/dividend_total_return_index_skills/state-owned-enterprise-dividend-100-total-return/csv/state-owned-enterprise-dividend-100-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,消费红利指数（50）,2013-07-02,2017-05-26,starts_at_main_publish,2015-11-03,2017-05-26,2017-05-26,2017-05-26,2.4359332283897457,2026-04-30,5.791693171007222,137.760752368232,10.18685180794252,36.558235334561154,result/dividend_total_return_index_skills/consumer-dividend-50-total-return/csv/consumer-dividend-50-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,中证红利低波动指数（50）,2013-12-19,2017-05-26,starts_at_main_publish,2017-03-13,2017-05-26,2017-05-26,2017-05-26,11.6516,2026-04-30,23.9599088,105.63621133578222,8.40988475469986,27.527593189401934,result/dividend_total_return_index_skills/csi-dividend-low-volatility-50-total-return/csv/csi-dividend-low-volatility-50-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,港股红利指数（30）,2016-06-08,2017-05-26,starts_at_main_publish,2014-11-14,2017-05-26,2017-05-26,2017-05-26,1.41305,2026-04-30,3.862322166666667,173.3323071842233,11.921055896830923,39.29690689757523,result/dividend_total_return_index_skills/hk-dividend-30-total-return/csv/hk-dividend-30-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,恒生红利低波动指数（50）,2017-05-08,2017-05-26,starts_at_main_publish_next_available,2019-08-12,2019-08-12,2019-08-12,2019-08-12,1000.0,2026-05-01,1698.0958945423456,69.80958945423457,8.199999999998386,33.349647169695906,result/hsi_hshylv_total_return_fit/csv/hshylv_fitted_total_return_daily.csv,价格指数可得起点 2019-08-12 晚于参考基准日 2010-09-30；本结果是截断区间拟合，不是 2010-09-30 起完整拟合。；拟合估算曲线，不是官方 HSHYLVDV/HSHYLVN 历史点位。若要严谨对比，应取得官方全收益历史日线或覆盖基准日的价格日线。
中证红利低波动指数（100）,2017-05-26,中证红利低波动指数（100）,2017-05-26,2017-05-26,starts_at_main_publish,2015-11-09,2017-05-26,2017-05-26,2017-05-26,12.7424,2026-04-30,23.1923902,82.00959159969862,6.937984487978888,26.174383118484947,result/dividend_total_return_index_skills/csi-dividend-low-volatility-100-total-return/csv/csi-dividend-low-volatility-100-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,沪港深红利成长低波动指数（100）,2019-04-25,2019-04-25,starts_at_index_publish,2017-05-19,2019-04-25,2019-04-25,2019-04-25,6187.08,2026-04-30,11850.84,91.54172889311273,9.70861022450691,21.205711771529135,result/dividend_total_return_indices/csv/沪港深红利成长低波动指数_100__daily.csv,official_or_project_total_return
中证红利低波动指数（100）,2017-05-26,红利质量指数（50）,2020-05-21,2020-05-21,starts_at_index_publish,2014-06-23,2020-05-21,2020-05-21,2020-05-21,34.78221676958162,2026-04-30,56.50191661180072,62.44484066700948,8.508958154051903,29.1950257296792,result/dividend_total_return_index_skills/dividend-quality-50-total-return/csv/dividend-quality-50-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,龙头红利指数（50）,2021-12-17,2021-12-17,starts_at_index_publish,2011-10-24,2021-12-17,2021-12-17,2021-12-17,5897.39,2026-04-30,8005.24,35.742082514468244,7.248494930135618,19.980398944858614,result/dividend_total_return_index_skills/leading-dividend-50-total-return/csv/leading-dividend-50-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,港股通央企红利指数（48）,2023-09-13,2023-09-13,starts_at_index_publish,2018-02-01,2023-09-13,2023-09-13,2023-09-13,1505.42,2026-04-30,2662.21,76.84167873417384,24.221913360878954,20.776646053110216,result/dividend_total_return_index_skills/hk-connect-central-soe-dividend-48-total-return/csv/hk-connect-central-soe-dividend-48-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,国证自由现金流指数（100）,2024-08-15,2024-08-15,starts_at_index_publish,2014-10-13,2024-08-15,2024-08-15,2024-08-15,6191.0028,2026-04-30,9011.7777,45.562487873531566,24.621221712892382,15.844401254153329,result/dividend_total_return_index_skills/cni-free-cash-flow-100-total-return/csv/cni-free-cash-flow-100-total-return_daily.csv,per_index_skill_total_return
中证红利低波动指数（100）,2017-05-26,中证全指自由现金流指数（100）,2024-12-11,2024-12-11,starts_at_index_publish,2014-09-17,2024-12-11,2024-12-11,2024-12-11,7306.83,2026-04-30,9158.95,25.34779103934266,17.75099684504058,14.212171130680007,result/dividend_total_return_indices/csv/中证全指自由现金流指数_100__daily.csv,official_or_project_total_return
沪港深红利成长低波动指数（100）,2019-04-25,上证红利指数（50）,2005-01-04,2019-04-25,starts_at_main_publish,2006-06-28,2019-04-25,2019-04-25,2019-04-25,4508.08,2026-04-30,7618.7,69.00099377118418,7.767769945349534,19.863920466462524,result/dividend_total_return_indices/csv/上证红利指数_50__daily.csv,official_or_project_total_return
沪港深红利成长低波动指数（100）,2019-04-25,中证红利指数（100）,2008-05-26,2019-04-25,starts_at_main_publish,2005-01-04,2019-04-25,2019-04-25,2019-04-25,7.238972854297518,2026-04-30,12.560321021236712,73.5097129668072,8.173044603449032,18.389773698700928,result/dividend_total_return_index_skills/csi-dividend-100-total-return/csv/csi-dividend-100-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,央企红利指数（50）,2012-07-20,2019-04-25,starts_at_main_publish,2017-01-26,2019-04-25,2019-04-25,2019-04-25,2.212399157824519,2026-04-30,3.4762251672885705,57.124683174567316,6.654078526446905,22.519339307082753,result/dividend_total_return_index_skills/central-soe-dividend-50-total-return/csv/central-soe-dividend-50-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,国企红利指数（100）,2012-07-20,2019-04-25,starts_at_main_publish,2017-01-24,2019-04-25,2019-04-25,2019-04-25,2.5636985379363315,2026-04-30,4.429445905939979,72.77561462064472,8.107678935190776,18.93694514695674,result/dividend_total_return_index_skills/state-owned-enterprise-dividend-100-total-return/csv/state-owned-enterprise-dividend-100-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,消费红利指数（50）,2013-07-02,2019-04-25,starts_at_main_publish,2015-11-03,2019-04-25,2019-04-25,2019-04-25,3.85828750104693,2026-04-30,5.791693171007222,50.11046142714017,5.961945414574599,36.558235334561154,result/dividend_total_return_index_skills/consumer-dividend-50-total-return/csv/consumer-dividend-50-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,中证红利低波动指数（50）,2013-12-19,2019-04-25,starts_at_main_publish,2017-03-13,2019-04-25,2019-04-25,2019-04-25,12.6898,2026-04-30,23.9599088,88.81234377216347,9.484365732651302,17.540171082892464,result/dividend_total_return_index_skills/csi-dividend-low-volatility-50-total-return/csv/csi-dividend-low-volatility-50-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,港股红利指数（30）,2016-06-08,2019-04-25,starts_at_main_publish,2014-11-14,2019-04-25,2019-04-25,2019-04-25,2.01051,2026-04-30,3.862322166666667,92.10658821227781,9.75467620143904,34.75816415932186,result/dividend_total_return_index_skills/hk-dividend-30-total-return/csv/hk-dividend-30-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,恒生红利低波动指数（50）,2017-05-08,2019-04-25,starts_at_main_publish_next_available,2019-08-12,2019-08-12,2019-08-12,2019-08-12,1000.0,2026-05-01,1698.0958945423456,69.80958945423457,8.199999999998386,33.349647169695906,result/hsi_hshylv_total_return_fit/csv/hshylv_fitted_total_return_daily.csv,价格指数可得起点 2019-08-12 晚于参考基准日 2010-09-30；本结果是截断区间拟合，不是 2010-09-30 起完整拟合。；拟合估算曲线，不是官方 HSHYLVDV/HSHYLVN 历史点位。若要严谨对比，应取得官方全收益历史日线或覆盖基准日的价格日线。
沪港深红利成长低波动指数（100）,2019-04-25,中证红利低波动指数（100）,2017-05-26,2019-04-25,starts_at_main_publish,2015-11-09,2019-04-25,2019-04-25,2019-04-25,13.7376,2026-04-30,23.1923902,68.8241774400186,7.751688392054046,16.987683438155145,result/dividend_total_return_index_skills/csi-dividend-low-volatility-100-total-return/csv/csi-dividend-low-volatility-100-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,沪港深红利成长低波动指数（100）,2019-04-25,2019-04-25,starts_at_main_publish,2017-05-19,2019-04-25,2019-04-25,2019-04-25,6187.08,2026-04-30,11850.84,91.54172889311273,9.70861022450691,21.205711771529135,result/dividend_total_return_indices/csv/沪港深红利成长低波动指数_100__daily.csv,official_or_project_total_return
沪港深红利成长低波动指数（100）,2019-04-25,红利质量指数（50）,2020-05-21,2020-05-21,starts_at_index_publish,2014-06-23,2020-05-21,2020-05-21,2020-05-21,34.78221676958162,2026-04-30,56.50191661180072,62.44484066700948,8.508958154051903,29.1950257296792,result/dividend_total_return_index_skills/dividend-quality-50-total-return/csv/dividend-quality-50-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,龙头红利指数（50）,2021-12-17,2021-12-17,starts_at_index_publish,2011-10-24,2021-12-17,2021-12-17,2021-12-17,5897.39,2026-04-30,8005.24,35.742082514468244,7.248494930135618,19.980398944858614,result/dividend_total_return_index_skills/leading-dividend-50-total-return/csv/leading-dividend-50-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,港股通央企红利指数（48）,2023-09-13,2023-09-13,starts_at_index_publish,2018-02-01,2023-09-13,2023-09-13,2023-09-13,1505.42,2026-04-30,2662.21,76.84167873417384,24.221913360878954,20.776646053110216,result/dividend_total_return_index_skills/hk-connect-central-soe-dividend-48-total-return/csv/hk-connect-central-soe-dividend-48-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,国证自由现金流指数（100）,2024-08-15,2024-08-15,starts_at_index_publish,2014-10-13,2024-08-15,2024-08-15,2024-08-15,6191.0028,2026-04-30,9011.7777,45.562487873531566,24.621221712892382,15.844401254153329,result/dividend_total_return_index_skills/cni-free-cash-flow-100-total-return/csv/cni-free-cash-flow-100-total-return_daily.csv,per_index_skill_total_return
沪港深红利成长低波动指数（100）,2019-04-25,中证全指自由现金流指数（100）,2024-12-11,2024-12-11,starts_at_index_publish,2014-09-17,2024-12-11,2024-12-11,2024-12-11,7306.83,2026-04-30,9158.95,25.34779103934266,17.75099684504058,14.212171130680007,result/dividend_total_return_indices/csv/中证全指自由现金流指数_100__daily.csv,official_or_project_total_return
红利质量指数（50）,2020-05-21,上证红利指数（50）,2005-01-04,2020-05-21,starts_at_main_publish,2006-06-28,2020-05-21,2020-05-21,2020-05-21,3930.16,2026-04-30,7618.7,93.85215869074032,11.785757861544743,19.863920466462524,result/dividend_total_return_indices/csv/上证红利指数_50__daily.csv,official_or_project_total_return
红利质量指数（50）,2020-05-21,中证红利指数（100）,2008-05-26,2020-05-21,starts_at_main_publish,2005-01-04,2020-05-21,2020-05-21,2020-05-21,6.42677180596095,2026-04-30,12.560321021236712,95.43748246338515,11.939110838129574,18.389773698700928,result/dividend_total_return_index_skills/csi-dividend-100-total-return/csv/csi-dividend-100-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,央企红利指数（50）,2012-07-20,2020-05-21,starts_at_main_publish,2017-01-26,2020-05-21,2020-05-21,2020-05-21,1.7419222029976444,2026-04-30,3.4762251672885705,99.56259592457077,12.333350668098642,22.337683404251962,result/dividend_total_return_index_skills/central-soe-dividend-50-total-return/csv/central-soe-dividend-50-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,国企红利指数（100）,2012-07-20,2020-05-21,starts_at_main_publish,2017-01-24,2020-05-21,2020-05-21,2020-05-21,2.2171901788891404,2026-04-30,4.429445905939979,99.77744571100465,12.353697679947317,18.93694514695674,result/dividend_total_return_index_skills/state-owned-enterprise-dividend-100-total-return/csv/state-owned-enterprise-dividend-100-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,消费红利指数（50）,2013-07-02,2020-05-21,starts_at_main_publish,2015-11-03,2020-05-21,2020-05-21,2020-05-21,4.6589369200274025,2026-04-30,5.791693171007222,24.313620691244676,3.731151410711697,36.558235334561154,result/dividend_total_return_index_skills/consumer-dividend-50-total-return/csv/consumer-dividend-50-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,中证红利低波动指数（50）,2013-12-19,2020-05-21,starts_at_main_publish,2017-03-13,2020-05-21,2020-05-21,2020-05-21,11.588299999999998,2026-04-30,23.9599088,106.75947982016348,13.005219102636389,16.92246710928984,result/dividend_total_return_index_skills/csi-dividend-low-volatility-50-total-return/csv/csi-dividend-low-volatility-50-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,港股红利指数（30）,2016-06-08,2020-05-21,starts_at_main_publish,2014-11-14,2020-05-21,2020-05-21,2020-05-21,1.7184933333333332,2026-04-30,3.862322166666667,124.75048880026694,14.603409806435707,34.75816415932186,result/dividend_total_return_index_skills/hk-dividend-30-total-return/csv/hk-dividend-30-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,恒生红利低波动指数（50）,2017-05-08,2020-05-21,starts_at_main_publish,2019-08-12,2020-05-21,2020-05-21,2020-05-21,974.3499990793448,2026-05-01,1698.0958945423456,74.2798682349117,9.796258105692024,33.349647169695906,result/hsi_hshylv_total_return_fit/csv/hshylv_fitted_total_return_daily.csv,价格指数可得起点 2019-08-12 晚于参考基准日 2010-09-30；本结果是截断区间拟合，不是 2010-09-30 起完整拟合。；拟合估算曲线，不是官方 HSHYLVDV/HSHYLVN 历史点位。若要严谨对比，应取得官方全收益历史日线或覆盖基准日的价格日线。
红利质量指数（50）,2020-05-21,中证红利低波动指数（100）,2017-05-26,2020-05-21,starts_at_main_publish,2015-11-09,2020-05-21,2020-05-21,2020-05-21,11.9097,2026-04-30,23.1923902,94.73530147694733,11.87131495022884,13.602785831888465,result/dividend_total_return_index_skills/csi-dividend-low-volatility-100-total-return/csv/csi-dividend-low-volatility-100-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,沪港深红利成长低波动指数（100）,2019-04-25,2020-05-21,starts_at_main_publish,2017-05-19,2020-05-21,2020-05-21,2020-05-21,5444.73,2026-04-30,11850.84,117.65707390449114,13.98645061467214,14.166837466693993,result/dividend_total_return_indices/csv/沪港深红利成长低波动指数_100__daily.csv,official_or_project_total_return
红利质量指数（50）,2020-05-21,红利质量指数（50）,2020-05-21,2020-05-21,starts_at_main_publish,2014-06-23,2020-05-21,2020-05-21,2020-05-21,34.78221676958162,2026-04-30,56.50191661180072,62.44484066700948,8.508958154051903,29.1950257296792,result/dividend_total_return_index_skills/dividend-quality-50-total-return/csv/dividend-quality-50-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,龙头红利指数（50）,2021-12-17,2021-12-17,starts_at_index_publish,2011-10-24,2021-12-17,2021-12-17,2021-12-17,5897.39,2026-04-30,8005.24,35.742082514468244,7.248494930135618,19.980398944858614,result/dividend_total_return_index_skills/leading-dividend-50-total-return/csv/leading-dividend-50-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,港股通央企红利指数（48）,2023-09-13,2023-09-13,starts_at_index_publish,2018-02-01,2023-09-13,2023-09-13,2023-09-13,1505.42,2026-04-30,2662.21,76.84167873417384,24.221913360878954,20.776646053110216,result/dividend_total_return_index_skills/hk-connect-central-soe-dividend-48-total-return/csv/hk-connect-central-soe-dividend-48-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,国证自由现金流指数（100）,2024-08-15,2024-08-15,starts_at_index_publish,2014-10-13,2024-08-15,2024-08-15,2024-08-15,6191.0028,2026-04-30,9011.7777,45.562487873531566,24.621221712892382,15.844401254153329,result/dividend_total_return_index_skills/cni-free-cash-flow-100-total-return/csv/cni-free-cash-flow-100-total-return_daily.csv,per_index_skill_total_return
红利质量指数（50）,2020-05-21,中证全指自由现金流指数（100）,2024-12-11,2024-12-11,starts_at_index_publish,2014-09-17,2024-12-11,2024-12-11,2024-12-11,7306.83,2026-04-30,9158.95,25.34779103934266,17.75099684504058,14.212171130680007,result/dividend_total_return_indices/csv/中证全指自由现金流指数_100__daily.csv,official_or_project_total_return
龙头红利指数（50）,2021-12-17,上证红利指数（50）,2005-01-04,2021-12-17,starts_at_main_publish,2006-06-28,2021-12-17,2021-12-17,2021-12-17,4985.16,2026-04-30,7618.7,52.82759229392837,10.200008534833671,13.759890891911075,result/dividend_total_return_indices/csv/上证红利指数_50__daily.csv,official_or_project_total_return
龙头红利指数（50）,2021-12-17,中证红利指数（100）,2008-05-26,2021-12-17,starts_at_main_publish,2005-01-04,2021-12-17,2021-12-17,2021-12-17,8.853441732760773,2026-04-30,12.560321021236712,41.869358836566505,8.338299525500958,14.528946570775126,result/dividend_total_return_index_skills/csi-dividend-100-total-return/csv/csi-dividend-100-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,央企红利指数（50）,2012-07-20,2021-12-17,starts_at_main_publish,2017-01-26,2021-12-17,2021-12-17,2021-12-17,2.2420941819015656,2026-04-30,3.4762251672885705,55.0436728014839,10.56390774402196,16.684392702210225,result/dividend_total_return_index_skills/central-soe-dividend-50-total-return/csv/central-soe-dividend-50-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,国企红利指数（100）,2012-07-20,2021-12-17,starts_at_main_publish,2017-01-24,2021-12-17,2021-12-17,2021-12-17,2.959064095593982,2026-04-30,4.429445905939979,49.69077258364838,9.6778965160361,14.131696573871167,result/dividend_total_return_index_skills/state-owned-enterprise-dividend-100-total-return/csv/state-owned-enterprise-dividend-100-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,消费红利指数（50）,2013-07-02,2021-12-17,starts_at_main_publish,2015-11-03,2021-12-17,2021-12-17,2021-12-17,6.87262024666754,2026-04-30,5.791693171007222,-15.728019836167261,-3.8428272640169014,36.558235334561154,result/dividend_total_return_index_skills/consumer-dividend-50-total-return/csv/consumer-dividend-50-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,中证红利低波动指数（50）,2013-12-19,2021-12-17,starts_at_main_publish,2017-03-13,2021-12-17,2021-12-17,2021-12-17,15.328,2026-04-30,23.9599088,56.31464509394573,10.770806065291104,13.537572720001378,result/dividend_total_return_index_skills/csi-dividend-low-volatility-50-total-return/csv/csi-dividend-low-volatility-50-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,港股红利指数（30）,2016-06-08,2021-12-17,starts_at_main_publish,2014-11-14,2021-12-17,2021-12-17,2021-12-17,1.9741566666666668,2026-04-30,3.862322166666667,95.64415691426045,16.612472120213837,34.10364664719329,result/dividend_total_return_index_skills/hk-dividend-30-total-return/csv/hk-dividend-30-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,恒生红利低波动指数（50）,2017-05-08,2021-12-17,starts_at_main_publish,2019-08-12,2021-12-17,2021-12-17,2021-12-17,1206.4650687003293,2026-05-01,1698.0958945423456,40.74969417652747,8.136598249113835,33.349647169695906,result/hsi_hshylv_total_return_fit/csv/hshylv_fitted_total_return_daily.csv,价格指数可得起点 2019-08-12 晚于参考基准日 2010-09-30；本结果是截断区间拟合，不是 2010-09-30 起完整拟合。；拟合估算曲线，不是官方 HSHYLVDV/HSHYLVN 历史点位。若要严谨对比，应取得官方全收益历史日线或覆盖基准日的价格日线。
龙头红利指数（50）,2021-12-17,中证红利低波动指数（100）,2017-05-26,2021-12-17,starts_at_main_publish,2015-11-09,2021-12-17,2021-12-17,2021-12-17,15.5912,2026-04-30,23.1923902,48.75307994253166,9.520184236557894,13.602785831888465,result/dividend_total_return_index_skills/csi-dividend-low-volatility-100-total-return/csv/csi-dividend-low-volatility-100-total-return_daily.csv,per_index_skill_total_return
龙头红利指数（50）,2021-12-17,沪港深红利成长低波动指数（100）,2019-04-25,2021-12-17,starts_at_main_publish,2017-05-19,2021-12-17,2021-12-17,2021-12-17,6706.12,2026-04-30,11850.84,76.71679003656362,13.926785649080653,14.166837466693993,result/dividend_total_return_indices/csv/沪港深红利成长低波动指数_100__daily.csv,official_or_project_total_return
