name,code,source,symbol,cache_version,rows,start_date,end_date,last_close,cum_return_pct,annualized_return_pct,max_drawdown_pct,max_drawdown_peak_date,max_drawdown_trough_date,reference_fit_score,reference_fit_note,reference_base_date,reference_publish_date,reference_weighting,reference_total_return_annualized_pct,reference_max_drawdown_pct,reference_max_drawdown_dates,annualized_gap_pp,max_drawdown_gap_pp,strict_total_return_only
沪港深红利成长低波动指数（100）,931157,csindex,H21157,2026-05-03-per-index-total-return-skill-v2,2674,2015-07-21,2025-12-31,11667.38,156.30820128776026,9.427095015107056,26.157343197333482,2018-01-24,2020-03-19,0.008423416440315634,sliced_to_match_reference,2014-11-14,2019-04-25,股息率加权,9.42,26.16,2018-01-24、2020-03-19,0.007095015107056568,-0.002656802666518132,True
